Year,Month,Day,Hour,Minute,Temperature(deg.C),Albedo,Azimuth(degree),cloudopacity(%),Dew Point(deg.c),DHI(W/m2),DNI,EBH,GHI,Relative humidity(%),Snow Depth(cm),Pressure(mbar),Wind Direction(degree),Wind Speed(m/s),Zenith(degree)
2015,1,8,19,0,25.3,0.14,112,0,11.7,0,0,0,0,42.6,0,1002,43,0.5,117
,,,,,,,,,,,,,,,,,,,
2015,1,8,20,0,23.7,0.14,114,0,12,0,0,0,0,48.1,0,1002.7,347,0.3,131
,,,,,,,,,,,,,,,,,,,
2015,1,8,21,0,22.6,0.14,120,0,12.4,0,0,0,0,52.4,0,1002.8,338,0.5,144
,,,,,,,,,,,,,,,,,,,
2015,1,8,22,0,22.1,0.14,135,0,12.7,0,0,0,0,55.3,0,1002.5,357,0.8,156
,,,,,,,,,,,,,,,,,,,
2015,1,8,23,0,21.6,0.14,170,0,13.1,0,0,0,0,58.4,0,1002.1,5,1.1,163
,,,,,,,,,,,,,,,,,,,
2015,1,9,0,0,20.9,0.14,-147,0,12.6,0,0,0,0,59.2,0,1001.8,14,1.4,160
,,,,,,,,,,,,,,,,,,,
2015,1,9,1,0,20,0.14,-125,0,11.4,0,0,0,0,57.7,0,1001.6,23,1.7,150
,,,,,,,,,,,,,,,,,,,
2015,1,9,2,0,19.1,0.14,-116,0,10.1,0,0,0,0,56.2,0,1001.3,30,2,137
,,,,,,,,,,,,,,,,,,,
2015,1,9,3,0,18.6,0.14,-113,0,9,0,0,0,0,53.6,0,1001.5,35,2.2,123
,,,,,,,,,,,,,,,,,,,
2015,1,9,4,0,18.5,0.14,-112,0,7.9,0,0,0,0,49.9,0,1002.1,40,2.4,109
,,,,,,,,,,,,,,,,,,,
2015,1,9,5,0,18.5,0.14,-112,0,6.8,1,0,0,1,46.4,0,1002.7,45,2.5,96
,,,,,,,,,,,,,,,,,,,
2015,1,9,6,0,19.6,0.14,-114,7.5,6.5,46,0,0,46,42.6,0,1003.3,49,2.8,82
,,,,,,,,,,,,,,,,,,,
2015,1,9,7,0,21.7,0.14,-117,17.2,7,160,0,0,160,38.6,0,1004,53,3,68
,,,,,,,,,,,,,,,,,,,
2015,1,9,8,0,23.9,0.14,-123,6.4,7.6,321,69,42,363,35.1,0,1004.7,56,3.3,55
,,,,,,,,,,,,,,,,,,,
2015,1,9,9,0,26,0.14,-133,0,7.6,403,200,145,548,31,0,1004.6,57,3.5,44
,,,,,,,,,,,,,,,,,,,
2015,1,9,10,0,28.1,0.14,-149,0,7.1,461,257,213,674,26.5,0,1003.8,57,3.5,34
,,,,,,,,,,,,,,,,,,,
2015,1,9,11,0,30.2,0.14,-174,0,6.7,489,270,235,725,22.8,0,1003,57,3.6,29
,,,,,,,,,,,,,,,,,,,
2015,1,9,12,0,31.4,0.14,159,0,6.4,510,211,180,690,20.9,0,1002.1,56,3.5,31
,,,,,,,,,,,,,,,,,,,
2015,1,9,13,0,31.8,0.14,139,0,6.3,448,192,149,598,20.4,0,1001.2,56,3.4,39
,,,,,,,,,,,,,,,,,,,
2015,1,9,14,0,32.1,0.14,127,0,6.3,352,178,115,466,19.9,0,1000.3,56,3.2,50
,,,,,,,,,,,,,,,,,,,
2015,1,9,15,0,31.2,0.14,119,0.7,6.7,237,110,53,291,21.6,0,1000.1,54,3.1,62
,,,,,,,,,,,,,,,,,,,
2015,1,9,16,0,29.1,0.14,115,2,7.7,111,10,3,114,26,0,1000.5,51,2.9,76
,,,,,,,,,,,,,,,,,,,
2015,1,9,17,0,27,0.14,113,0,8.6,12,0,0,12,31.4,0,1000.9,48,2.8,89
,,,,,,,,,,,,,,,,,,,
2015,1,9,18,0,25.3,0.14,111,0,8.8,0,0,0,0,35.1,0,1001.4,46,2.7,103
,,,,,,,,,,,,,,,,,,,
2015,1,9,19,0,24.1,0.14,112,0,8.2,0,0,0,0,36.2,0,1002,44,2.7,117
,,,,,,,,,,,,,,,,,,,
2015,1,9,20,0,22.9,0.14,114,0,7.6,0,0,0,0,37.4,0,1002.6,42,2.6,131
,,,,,,,,,,,,,,,,,,,
2015,1,9,21,0,22.4,0.14,120,0,7,0,0,0,0,37.1,0,1002.9,42,2.6,144
,,,,,,,,,,,,,,,,,,,
2015,1,9,22,0,22.6,0.14,135,0,6.5,0,0,0,0,35.3,0,1002.8,43,2.6,156
,,,,,,,,,,,,,,,,,,,
2015,1,9,23,0,22.8,0.14,169,0,6,0,0,0,0,33.7,0,1002.6,45,2.7,163
,,,,,,,,,,,,,,,,,,,
2015,1,10,0,0,22.7,0.13,-147,0,5.2,0,0,0,0,32,0,1002.5,47,2.8,160
,,,,,,,,,,,,,,,,,,,
2015,1,10,1,0,22.3,0.13,-125,0,4.1,0,0,0,0,30.3,0,1002.4,49,3.1,150
,,,,,,,,,,,,,,,,,,,
2015,1,10,2,0,22,0.13,-116,0,3,0,0,0,0,28.7,0,1002.3,51,3.4,137
,,,,,,,,,,,,,,,,,,,
2015,1,10,3,0,21.6,0.13,-113,0,2.1,0,0,0,0,27.6,0,1002.5,52,3.5,123
,,,,,,,,,,,,,,,,,,,
2015,1,10,4,0,21.3,0.13,-111,0,1.6,0,0,0,0,27.1,0,1002.8,53,3.6,109
,,,,,,,,,,,,,,,,,,,
2015,1,10,5,0,21.1,0.13,-112,0,1.1,1,0,0,1,26.5,0,1003.2,53,3.6,96
,,,,,,,,,,,,,,,,,,,
2015,1,10,6,0,21.6,0.13,-114,0,1.4,54,5,1,55,26.3,0,1003.5,53,3.8,82
,,,,,,,,,,,,,,,,,,,
2015,1,10,7,0,22.8,0.13,-117,0,2.5,177,87,35,212,26.4,0,1004,54,4.1,68
,,,,,,,,,,,,,,,,,,,
2015,1,10,8,0,24.1,0.13,-123,0,3.7,293,225,129,423,26.4,0,1004.4,55,4.4,55
,,,,,,,,,,,,,,,,,,,
2015,1,10,9,0,25.7,0.13,-132,0,4.1,375,323,234,609,24.9,0,1004.2,57,4.4,44
,,,,,,,,,,,,,,,,,,,
2015,1,10,10,0,27.5,0.13,-149,0,4,425,372,308,733,22.2,0,1003.6,60,4.2,34
,,,,,,,,,,,,,,,,,,,
2015,1,10,11,0,29.3,0.13,-173,0,3.8,445,393,344,789,19.7,0,1003,63,4,29
,,,,,,,,,,,,,,,,,,,
2015,1,10,12,0,30.4,0.13,159,0,4,423,420,360,782,18.7,0,1002.3,65,3.7,31
,,,,,,,,,,,,,,,,,,,
2015,1,10,13,0,30.8,0.13,139,0,4.3,391,375,293,684,18.8,0,1001.5,65,3.4,39
,,,,,,,,,,,,,,,,,,,
2015,1,10,14,0,31.1,0.13,127,0,4.7,333,277,181,514,18.9,0,1000.7,64,3.1,50
,,,,,,,,,,,,,,,,,,,
2015,1,10,15,0,30.4,0.13,119,0,5.5,235,120,58,294,20.8,0,1000.5,64,2.8,62
,,,,,,,,,,,,,,,,,,,
2015,1,10,16,0,28.4,0.13,115,2.3,6.7,103,15,5,108,25.3,0,1000.9,64,2.7,76
,,,,,,,,,,,,,,,,,,,
2015,1,10,17,0,26.5,0.13,112,0.1,7.9,12,0,0,12,30.7,0,1001.2,64,2.5,89
,,,,,,,,,,,,,,,,,,,
2015,1,10,18,0,24.8,0.13,111,0,8.3,0,0,0,0,34.9,0,1001.7,63,2.4,103
,,,,,,,,,,,,,,,,,,,
2015,1,10,19,0,23.5,0.13,112,0,8,0,0,0,0,37,0,1002.3,61,2.4,117
,,,,,,,,,,,,,,,,,,,
2015,1,10,20,0,22.1,0.13,114,0,7.6,0,0,0,0,39.4,0,1002.9,59,2.4,131
,,,,,,,,,,,,,,,,,,,
2015,1,10,21,0,21.2,0.13,120,0,7.3,0,0,0,0,40.6,0,1003.1,56,2.3,144
,,,,,,,,,,,,,,,,,,,
2015,1,10,22,0,20.8,0.13,134,0,7,0,0,0,0,40.7,0,1002.8,51,2.2,156
,,,,,,,,,,,,,,,,,,,
2015,1,10,23,0,20.4,0.13,169,0,6.6,0,0,0,0,40.9,0,1002.6,45,2.1,163
,,,,,,,,,,,,,,,,,,,
2015,1,11,0,0,19.9,0.13,-147,0,6.3,0,0,0,0,41.3,0,1002.5,42,2.2,160
,,,,,,,,,,,,,,,,,,,
2015,1,11,1,0,19.2,0.13,-125,0,6,0,0,0,0,42.1,0,1002.5,41,2.3,150
,,,,,,,,,,,,,,,,,,,
2015,1,11,2,0,18.6,0.13,-116,0,5.7,0,0,0,0,42.9,0,1002.6,41,2.5,137
,,,,,,,,,,,,,,,,,,,
2015,1,11,3,0,18.2,0.13,-112,0,5,0,0,0,0,41.6,0,1002.8,42,2.6,123
,,,,,,,,,,,,,,,,,,,
2015,1,11,4,0,18.1,0.13,-111,0,3.7,0,0,0,0,38.4,0,1003.2,43,2.7,110
,,,,,,,,,,,,,,,,,,,
2015,1,11,5,0,18,0.13,-112,0,2.5,1,0,0,1,35.5,0,1003.6,44,2.8,96
,,,,,,,,,,,,,,,,,,,
2015,1,11,6,0,18.9,0.13,-113,4.5,2.4,47,0,0,47,33.2,0,1004,46,2.9,82
,,,,,,,,,,,,,,,,,,,
2015,1,11,7,0,20.9,0.13,-117,15.1,3.4,157,0,0,158,31.6,0,1004.6,49,2.9,68
,,,,,,,,,,,,,,,,,,,
2015,1,11,8,0,22.8,0.13,-123,2.1,4.4,310,104,62,372,30.1,0,1005.1,51,3,55
,,,,,,,,,,,,,,,,,,,
2015,1,11,9,0,24.8,0.13,-132,0,4.8,404,194,141,546,27.6,0,1004.9,53,2.9,44
,,,,,,,,,,,,,,,,,,,
2015,1,11,10,0,26.6,0.13,-148,0,4.5,466,245,204,670,24.2,0,1004.1,56,2.8,34
,,,,,,,,,,,,,,,,,,,
2015,1,11,11,0,28.5,0.13,-173,0,4.3,491,270,236,727,21.3,0,1003.2,60,2.6,29
,,,,,,,,,,,,,,,,,,,
2015,1,11,12,0,29.7,0.13,159,0,4.1,482,263,226,708,19.7,0,1002.2,60,2.4,31
,,,,,,,,,,,,,,,,,,,
2015,1,11,13,0,30.2,0.13,139,0,4.1,438,227,178,616,19.1,0,1001.2,58,2.1,39
,,,,,,,,,,,,,,,,,,,
2015,1,11,14,0,30.7,0.13,126,0,4.1,357,162,106,462,18.6,0,1000.2,55,1.9,50
,,,,,,,,,,,,,,,,,,,
2015,1,11,15,0,30,0.13,119,1.6,5,243,54,28,271,20.7,0,999.9,50,1.9,62
,,,,,,,,,,,,,,,,,,,
2015,1,11,16,0,27.9,0.13,115,3.9,6.8,103,0,0,103,26.3,0,1000.3,45,2.1,75
,,,,,,,,,,,,,,,,,,,
2015,1,11,17,0,25.9,0.13,112,0.7,8.5,12,0,0,12,33.3,0,1000.7,41,2.3,89
,,,,,,,,,,,,,,,,,,,
2015,1,11,18,0,24.2,0.13,111,0,9,0,0,0,0,38,0,1001.2,38,2.5,103
,,,,,,,,,,,,,,,,,,,
2015,1,11,19,0,22.9,0.13,111,0,8.2,0,0,0,0,39,0,1001.8,35,2.5,117
,,,,,,,,,,,,,,,,,,,
2015,1,11,20,0,21.6,0.13,114,0,7.4,0,0,0,0,40,0,1002.4,33,2.5,131
,,,,,,,,,,,,,,,,,,,
2015,1,11,21,0,20.9,0.13,119,0,6.6,0,0,0,0,39.5,0,1002.5,29,2.5,144
,,,,,,,,,,,,,,,,,,,
2015,1,11,22,0,20.7,0.13,134,0,5.7,0,0,0,0,37.5,0,1002.1,26,2.4,156
,,,,,,,,,,,,,,,,,,,
2015,1,11,23,0,20.6,0.13,169,0,4.9,0,0,0,0,35.6,0,1001.7,22,2.4,164
,,,,,,,,,,,,,,,,,,,
2015,1,12,0,0,20.2,0.13,-147,0,4.1,0,0,0,0,34.6,0,1001.5,22,2.3,161
,,,,,,,,,,,,,,,,,,,
2015,1,12,1,0,19.7,0.13,-125,0,3.6,0,0,0,0,34.4,0,1001.3,25,2.3,150
,,,,,,,,,,,,,,,,,,,
2015,1,12,2,0,19.2,0.13,-116,0,3,0,0,0,0,34.2,0,1001.2,28,2.3,137
,,,,,,,,,,,,,,,,,,,
2015,1,12,3,0,18.8,0.13,-112,0,2.6,0,0,0,0,34,0,1001.3,32,2.4,124
,,,,,,,,,,,,,,,,,,,
2015,1,12,4,0,18.6,0.13,-111,0,2.3,0,0,0,0,33.8,0,1001.6,37,2.6,110
,,,,,,,,,,,,,,,,,,,
2015,1,12,5,0,18.4,0.13,-112,0,2.1,1,0,0,1,33.5,0,1001.9,41,2.8,96
,,,,,,,,,,,,,,,,,,,
2015,1,12,6,0,19.2,0.13,-113,1.6,2.5,50,1,0,50,32.9,0,1002.4,44,3,82
,,,,,,,,,,,,,,,,,,,
2015,1,12,7,0,20.9,0.13,-117,0,3.5,174,58,24,198,31.9,0,1002.9,46,3.2,68
,,,,,,,,,,,,,,,,,,,
2015,1,12,8,0,22.6,0.13,-122,0,4.6,297,188,109,405,30.9,0,1003.5,48,3.5,55
,,,,,,,,,,,,,,,,,,,
2015,1,12,9,0,24.5,0.13,-132,0,5,378,303,221,599,28.2,0,1003.4,49,3.5,44
,,,,,,,,,,,,,,,,,,,
2015,1,12,10,0,26.6,0.13,-148,0,4.6,420,379,315,735,24.4,0,1002.6,48,3.4,34
,,,,,,,,,,,,,,,,,,,
2015,1,12,11,0,28.6,0.13,-173,0,4.2,434,416,365,799,21.1,0,1001.9,48,3.3,29
,,,,,,,,,,,,,,,,,,,
2015,1,12,12,0,29.9,0.13,159,0,4,428,407,350,779,19.3,0,1001,48,3.2,31
,,,,,,,,,,,,,,,,,,,
2015,1,12,13,0,30.4,0.13,139,0,3.9,393,376,295,688,18.6,0,1000.1,48,3.1,38
,,,,,,,,,,,,,,,,,,,
2015,1,12,14,0,30.8,0.13,126,0,3.8,330,302,197,527,18,0,999.1,48,3,49
,,,,,,,,,,,,,,,,,,,
2015,1,12,15,0,30.1,0.13,119,0.1,4.1,236,168,82,317,19.2,0,998.7,48,2.8,62
,,,,,,,,,,,,,,,,,,,
2015,1,12,16,0,28.1,0.13,115,2,4.8,114,25,8,122,22.6,0,999.1,47,2.6,75
,,,,,,,,,,,,,,,,,,,
2015,1,12,17,0,26.1,0.13,112,0.6,5.4,14,1,0,14,26.7,0,999.4,47,2.3,89
,,,,,,,,,,,,,,,,,,,
2015,1,12,18,0,24.5,0.13,111,0,5.5,0,0,0,0,29.3,0,1000,45,2.2,103
,,,,,,,,,,,,,,,,,,,
2015,1,12,19,0,23.3,0.13,111,0,4.9,0,0,0,0,30.2,0,1000.8,41,2.2,117
,,,,,,,,,,,,,,,,,,,
2015,1,12,20,0,22.2,0.13,113,0,4.3,0,0,0,0,31.1,0,1001.7,38,2.2,131
,,,,,,,,,,,,,,,,,,,
2015,1,12,21,0,21.4,0.13,119,0,4,0,0,0,0,31.8,0,1001.9,34,2.3,144
,,,,,,,,,,,,,,,,,,,
2015,1,12,22,0,21.2,0.13,133,0,4,0,0,0,0,32.5,0,1001.6,31,2.3,156
,,,,,,,,,,,,,,,,,,,
2015,1,12,23,0,20.9,0.13,168,0,4.1,0,0,0,0,33.1,0,1001.3,28,2.4,164
,,,,,,,,,,,,,,,,,,,
2015,1,13,0,0,20.5,0.13,-147,0,3.8,0,0,0,0,33.2,0,1001,29,2.5,161
,,,,,,,,,,,,,,,,,,,
2015,1,13,1,0,20,0.13,-124,0,3.1,0,0,0,0,32.8,0,1000.7,33,2.5,150
,,,,,,,,,,,,,,,,,,,
2015,1,13,2,0,19.5,0.13,-116,0,2.5,0,0,0,0,32.4,0,1000.4,37,2.5,137
,,,,,,,,,,,,,,,,,,,
2015,1,13,3,0,19.1,0.13,-112,0,2.1,0,0,0,0,32.1,0,1000.4,40,2.6,124
,,,,,,,,,,,,,,,,,,,
2015,1,13,4,0,18.9,0.13,-111,0,1.9,0,0,0,0,32,0,1000.7,44,2.7,110
,,,,,,,,,,,,,,,,,,,
2015,1,13,5,0,18.7,0.13,-111,0,1.6,1,0,0,1,32,0,1001.1,47,2.8,96
,,,,,,,,,,,,,,,,,,,
2015,1,13,6,0,19.4,0.13,-113,0,2,53,9,2,55,31.4,0,1001.5,49,3,82
,,,,,,,,,,,,,,,,,,,
2015,1,13,7,0,21.1,0.13,-117,0,3.1,177,91,36,213,30.5,0,1002.2,51,3.2,68
,,,,,,,,,,,,,,,,,,,
2015,1,13,8,0,22.8,0.13,-122,0,4.1,293,222,128,420,29.6,0,1002.8,52,3.4,55
,,,,,,,,,,,,,,,,,,,
2015,1,13,9,0,24.6,0.13,-132,0,4.6,363,357,260,623,27.4,0,1002.7,53,3.4,44
,,,,,,,,,,,,,,,,,,,
2015,1,13,10,0,26.6,0.13,-148,0,4.5,401,432,359,761,24.2,0,1002.1,55,3.3,34
,,,,,,,,,,,,,,,,,,,
2015,1,13,11,0,28.6,0.13,-173,0,4.4,433,426,373,806,21.4,0,1001.4,57,3.1,29
,,,,,,,,,,,,,,,,,,,
2015,1,13,12,0,29.9,0.13,159,0,4.4,491,256,221,712,19.8,0,1000.6,58,2.8,30
,,,,,,,,,,,,,,,,,,,
2015,1,13,13,0,30.5,0.13,139,0,4.4,448,216,170,618,19.2,0,999.6,59,2.4,38
,,,,,,,,,,,,,,,,,,,
2015,1,13,14,0,31.1,0.13,126,0,4.4,361,173,114,475,18.6,0,998.7,61,2.1,49
,,,,,,,,,,,,,,,,,,,
2015,1,13,15,0,30.6,0.13,119,0,5.3,243,97,47,290,20.3,0,998.4,58,1.8,62
,,,,,,,,,,,,,,,,,,,
2015,1,13,16,0,29,0.13,115,0.1,6.9,111,17,5,116,24.9,0,998.8,50,1.7,75
,,,,,,,,,,,,,,,,,,,
2015,1,13,17,0,27.4,0.13,112,0.5,8.5,13,0,0,13,30.5,0,999.1,40,1.5,89
,,,,,,,,,,,,,,,,,,,
2015,1,13,18,0,25.7,0.13,111,0,9.4,0,0,0,0,35.7,0,999.7,31,1.5,103
,,,,,,,,,,,,,,,,,,,
2015,1,13,19,0,23.9,0.13,111,0,9.5,0,0,0,0,40,0,1000.4,22,1.5,117
,,,,,,,,,,,,,,,,,,,
2015,1,13,20,0,22.2,0.13,113,0,9.6,0,0,0,0,44.8,0,1001.1,14,1.6,131
,,,,,,,,,,,,,,,,,,,
2015,1,13,21,0,21,0.13,119,0,9.6,0,0,0,0,48.3,0,1001.4,10,1.6,144
,,,,,,,,,,,,,,,,,,,
2015,1,13,22,0,20.3,0.13,133,0,9.6,0,0,0,0,50,0,1001.3,8,1.7,156
,,,,,,,,,,,,,,,,,,,
2015,1,13,23,0,19.7,0.13,168,0,9.5,0,0,0,0,51.7,0,1001.1,7,1.8,164
,,,,,,,,,,,,,,,,,,,
2015,1,14,0,0,19,0.13,-147,0,9.1,0,0,0,0,52.8,0,1001,9,1.9,161
,,,,,,,,,,,,,,,,,,,
2015,1,14,1,0,18.1,0.13,-124,0,8.5,0,0,0,0,53.3,0,1000.7,15,1.9,150
,,,,,,,,,,,,,,,,,,,
2015,1,14,2,0,17.3,0.13,-115,0,7.8,0,0,0,0,53.7,0,1000.5,20,2,137
,,,,,,,,,,,,,,,,,,,
2015,1,14,3,0,16.8,0.13,-112,0,7.1,0,0,0,0,52.8,0,1000.5,26,2.1,124
,,,,,,,,,,,,,,,,,,,
2015,1,14,4,0,16.6,0.13,-111,0,6.3,0,0,0,0,50.6,0,1000.7,32,2.1,110
,,,,,,,,,,,,,,,,,,,
2015,1,14,5,0,16.5,0.13,-111,0,5.6,1,0,0,1,48.5,0,1000.9,38,2.2,96
,,,,,,,,,,,,,,,,,,,
2015,1,14,6,0,17.8,0.13,-113,0,5.6,55,12,3,58,44.8,0,1001.3,43,2.3,82
,,,,,,,,,,,,,,,,,,,
2015,1,14,7,0,20.5,0.13,-116,0,6.4,176,115,45,221,39.9,0,1001.9,49,2.5,69
,,,,,,,,,,,,,,,,,,,
2015,1,14,8,0,23.2,0.13,-122,0,7.1,283,268,155,437,35.7,0,1002.4,53,2.7,55
,,,,,,,,,,,,,,,,,,,
2015,1,14,9,0,25.7,0.13,-131,0,7.2,318,473,345,663,30.8,0,1002.3,58,2.8,43
,,,,,,,,,,,,,,,,,,,
2015,1,14,10,0,28.1,0.13,-148,0,6.7,343,551,458,801,25.8,0,1001.7,65,2.8,34
,,,,,,,,,,,,,,,,,,,
2015,1,14,11,0,30.4,0.13,-173,0,6.1,359,566,497,857,21.7,0,1001.1,72,2.8,29
,,,,,,,,,,,,,,,,,,,
2015,1,14,12,0,31.8,0.13,159,0,5.8,368,533,460,828,19.6,0,1000.3,76,2.7,30
,,,,,,,,,,,,,,,,,,,
2015,1,14,13,0,32.3,0.13,139,0,5.9,343,495,389,732,19.2,0,999.4,78,2.4,38
,,,,,,,,,,,,,,,,,,,
2015,1,14,14,0,32.8,0.13,126,0,5.9,293,424,278,572,18.7,0,998.5,81,2.1,49
,,,,,,,,,,,,,,,,,,,
2015,1,14,15,0,32,0.13,119,0,6.8,217,302,146,363,20.8,0,998.2,86,1.7,62
,,,,,,,,,,,,,,,,,,,
2015,1,14,16,0,30.1,0.13,114,0,8.6,114,124,36,150,26.2,0,998.4,98,1.2,75
,,,,,,,,,,,,,,,,,,,
2015,1,14,17,0,28.1,0.13,112,0,10.3,16,7,1,17,32.9,0,998.7,123,0.8,89
,,,,,,,,,,,,,,,,,,,
2015,1,14,18,0,26.6,0.13,111,0,11.3,0,0,0,0,38.6,0,999.2,167,0.6,103
,,,,,,,,,,,,,,,,,,,
2015,1,14,19,0,25.3,0.13,111,0,11.6,0,0,0,0,42.2,0,999.9,215,0.8,117
,,,,,,,,,,,,,,,,,,,
2015,1,14,20,0,24.1,0.13,113,0,11.9,0,0,0,0,46.2,0,1000.7,236,1.2,130
,,,,,,,,,,,,,,,,,,,
2015,1,14,21,0,23.1,0.13,119,0,12.5,0,0,0,0,51.1,0,1000.9,250,1.3,144
,,,,,,,,,,,,,,,,,,,
2015,1,14,22,0,22.4,0.13,132,0,13.4,0,0,0,0,56.9,0,1000.7,273,1.1,156
,,,,,,,,,,,,,,,,,,,
2015,1,14,23,0,21.6,0.13,167,0,14.3,0,0,0,0,63.4,0,1000.5,302,1.1,164
,,,,,,,,,,,,,,,,,,,
2015,1,15,0,0,20.8,0.13,-147,0,14.5,0,0,0,0,67,0,1000.3,321,1.2,161
,,,,,,,,,,,,,,,,,,,
2015,1,15,1,0,20.1,0.13,-124,0,13.8,0,0,0,0,67.1,0,1000.1,332,1.2,151
,,,,,,,,,,,,,,,,,,,
2015,1,15,2,0,19.4,0.13,-115,0,13.2,0,0,0,0,67.2,0,999.9,343,1.3,138
,,,,,,,,,,,,,,,,,,,
2015,1,15,3,0,18.7,0.13,-112,0,12.7,0,0,0,0,68.2,0,1000,357,1.3,124
,,,,,,,,,,,,,,,,,,,
2015,1,15,4,0,18,0.13,-111,0,12.4,0,0,0,0,70.1,0,1000.4,18,1.2,110
,,,,,,,,,,,,,,,,,,,
2015,1,15,5,0,17.3,0.13,-111,0,12.2,1,0,0,1,72,0,1000.8,37,1.3,96
,,,,,,,,,,,,,,,,,,,
2015,1,15,6,0,18.4,0.13,-113,0,12.1,55,18,4,59,66.5,0,1001.4,49,1.5,82
,,,,,,,,,,,,,,,,,,,
2015,1,15,7,0,21.4,0.13,-116,0,12.2,172,145,56,229,55.7,0,1002,55,1.6,69
,,,,,,,,,,,,,,,,,,,
2015,1,15,8,0,24.4,0.13,-122,0,12.2,275,294,168,443,46.8,0,1002.7,61,1.7,55
,,,,,,,,,,,,,,,,,,,
2015,1,15,9,0,26.9,0.13,-131,0,11.6,351,378,275,626,38.6,0,1002.7,63,1.9,43
,,,,,,,,,,,,,,,,,,,
2015,1,15,10,0,28.9,0.13,-147,0,10.2,386,452,376,762,31.2,0,1001.9,63,2.1,34
,,,,,,,,,,,,,,,,,,,
2015,1,15,11,0,30.9,0.13,-172,0,8.8,405,470,414,818,25.3,0,1001.1,63,2.2,28
,,,,,,,,,,,,,,,,,,,
2015,1,15,12,0,32.2,0.13,159,0,7.6,444,362,314,758,21.8,0,1000.4,62,2.2,30
,,,,,,,,,,,,,,,,,,,
2015,1,15,13,0,32.7,0.13,138,0,6.8,408,330,261,668,19.9,0,999.7,61,2,38
,,,,,,,,,,,,,,,,,,,
2015,1,15,14,0,33.2,0.13,126,0,5.9,335,284,187,521,18.2,0,998.9,60,1.7,49
,,,,,,,,,,,,,,,,,,,
2015,1,15,15,0,32.7,0.13,119,0,6.4,234,195,95,329,19.4,0,998.7,59,1.4,62
,,,,,,,,,,,,,,,,,,,
2015,1,15,16,0,31.2,0.13,114,0,8.1,116,69,20,136,23.8,0,999,59,0.8,75
,,,,,,,,,,,,,,,,,,,
2015,1,15,17,0,29.6,0.13,112,0,9.8,15,3,0,16,29.2,0,999.3,62,0.3,89
,,,,,,,,,,,,,,,,,,,
2015,1,15,18,0,28.1,0.13,111,0,10.9,0,0,0,0,34.5,0,999.9,238,0.2,103
,,,,,,,,,,,,,,,,,,,
2015,1,15,19,0,26.5,0.13,111,0,11.4,0,0,0,0,39.1,0,1000.7,241,0.8,117
,,,,,,,,,,,,,,,,,,,
2015,1,15,20,0,24.9,0.13,113,0,12,0,0,0,0,44.4,0,1001.5,241,1.3,130
,,,,,,,,,,,,,,,,,,,
2015,1,15,21,0,23.6,0.13,118,0,12.8,0,0,0,0,50.5,0,1001.7,246,1.6,144
,,,,,,,,,,,,,,,,,,,
2015,1,15,22,0,22.7,0.13,132,0,13.8,0,0,0,0,57.4,0,1001.3,254,1.8,156
,,,,,,,,,,,,,,,,,,,
2015,1,15,23,0,21.7,0.13,167,0,14.9,0,0,0,0,65.2,0,1001,261,2,164
,,,,,,,,,,,,,,,,,,,
2015,1,16,0,0,20.9,0.13,-147,0,15.4,0,0,0,0,70.9,0,1000.8,266,2.1,161
,,,,,,,,,,,,,,,,,,,
2015,1,16,1,0,20.1,0.13,-124,0,15.3,0,0,0,0,74,0,1000.7,273,2,151
,,,,,,,,,,,,,,,,,,,
2015,1,16,2,0,19.3,0.13,-115,0,15.2,0,0,0,0,77.2,0,1000.6,280,1.9,138
,,,,,,,,,,,,,,,,,,,
2015,1,16,3,0,18.7,0.13,-111,0,15.1,0,0,0,0,79.7,0,1000.7,291,1.5,124
,,,,,,,,,,,,,,,,,,,
2015,1,16,4,0,18.2,0.13,-110,0,15,0,0,0,0,81.5,0,1001.1,316,1.1,110
,,,,,,,,,,,,,,,,,,,
2015,1,16,5,0,17.8,0.13,-111,0,14.9,1,0,0,1,83.3,0,1001.4,357,1,96
,,,,,,,,,,,,,,,,,,,
2015,1,16,6,0,19,0.13,-113,0,15.1,55,36,7,63,78.3,0,1001.8,21,1.1,82
,,,,,,,,,,,,,,,,,,,
2015,1,16,7,0,21.7,0.13,-116,0,15.6,166,203,78,244,68,0,1002.3,34,1.1,69
,,,,,,,,,,,,,,,,,,,
2015,1,16,8,0,24.5,0.13,-121,0,16.1,254,372,213,467,59.2,0,1002.8,46,1.1,55
,,,,,,,,,,,,,,,,,,,
2015,1,16,9,0,27.1,0.13,-131,0,15.5,304,497,362,666,49,0,1002.6,55,1.3,43
,,,,,,,,,,,,,,,,,,,
2015,1,16,10,0,29.4,0.13,-147,0,13.8,322,584,487,809,38.4,0,1001.9,59,1.5,34
,,,,,,,,,,,,,,,,,,,
2015,1,16,11,0,31.7,0.13,-172,0,12.1,328,619,546,874,30.2,0,1001.1,62,1.8,28
,,,,,,,,,,,,,,,,,,,
2015,1,16,12,0,33,0.13,159,0,10.7,355,555,481,836,25.6,0,1000.3,62,1.8,30
,,,,,,,,,,,,,,,,,,,
2015,1,16,13,0,33.3,0.13,138,0,9.6,333,516,408,741,23.4,0,999.5,58,1.5,38
,,,,,,,,,,,,,,,,,,,
2015,1,16,14,0,33.5,0.13,126,0,8.4,287,449,296,583,21.4,0,998.6,53,1.2,49
,,,,,,,,,,,,,,,,,,,
