PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,Time,WindDirection10m,WindSpeed10m,Zenith
2015-01-06T12:00:00Z,2015-01-06T11:00:00Z,PT60M,29.7,0.14,-174,0.3,8.7,551,176,153,704,715,705,18.9,27.0,0.0,1001.0,2015-01-06T12:00:00Z,67,1.4,30
2015-01-06T13:00:00Z,2015-01-06T12:00:00Z,PT60M,30.9,0.14,159,8.5,7.8,626,2,2,628,627,628,19.2,23.7,0.0,1000.3,2015-01-06T13:00:00Z,72,1.4,32
2015-01-06T14:00:00Z,2015-01-06T13:00:00Z,PT60M,31.1,0.14,139,11.2,7.5,521,0,0,521,520,521,19.5,22.9,0.0,999.6,2015-01-06T14:00:00Z,77,1.1,39
2015-01-06T15:00:00Z,2015-01-06T14:00:00Z,PT60M,31.3,0.14,127,14.3,7.2,374,0,0,374,373,374,19.7,22.2,0.0,998.9,2015-01-06T15:00:00Z,85,0.9,50
2015-01-06T16:00:00Z,2015-01-06T15:00:00Z,PT60M,30.3,0.14,120,17.6,8.4,208,0,0,208,208,208,19.9,25.5,0.0,998.8,2015-01-06T16:00:00Z,114,0.7,63
2015-01-06T17:00:00Z,2015-01-06T16:00:00Z,PT60M,28.2,0.14,115,13.7,11.1,81,0,0,81,80,81,19.9,34.5,0.0,999.1,2015-01-06T17:00:00Z,159,0.9,76
2015-01-06T18:00:00Z,2015-01-06T17:00:00Z,PT60M,26.0,0.14,113,0.1,13.8,10,0,0,10,10,10,19.9,46.7,0.0,999.5,2015-01-06T18:00:00Z,181,1.3,90
2015-01-06T19:00:00Z,2015-01-06T18:00:00Z,PT60M,24.4,0.14,112,0.0,14.9,0,0,0,0,0,0,19.9,55.4,0.0,1000.0,2015-01-06T19:00:00Z,194,1.6,103
2015-01-06T20:00:00Z,2015-01-06T19:00:00Z,PT60M,23.3,0.14,112,0.0,14.6,0,0,0,0,0,0,20.0,57.9,0.0,1000.7,2015-01-06T20:00:00Z,209,1.8,117
2015-01-06T21:00:00Z,2015-01-06T20:00:00Z,PT60M,22.3,0.14,115,0.0,14.2,0,0,0,0,0,0,20.0,60.4,0.0,1001.4,2015-01-06T21:00:00Z,220,2.0,131
2015-01-06T22:00:00Z,2015-01-06T21:00:00Z,PT60M,21.3,0.14,121,0.0,14.3,0,0,0,0,0,0,20.0,64.3,0.0,1001.6,2015-01-06T22:00:00Z,231,1.9,144
2015-01-06T23:00:00Z,2015-01-06T22:00:00Z,PT60M,20.5,0.14,136,0.0,14.8,0,0,0,0,0,0,19.9,69.7,0.0,1001.2,2015-01-06T23:00:00Z,250,1.5,156
2015-01-07T00:00:00Z,2015-01-06T23:00:00Z,PT60M,19.7,0.14,171,0.0,15.3,0,0,0,0,0,0,19.8,75.5,0.0,1000.9,2015-01-07T00:00:00Z,276,1.3,163
2015-01-07T01:00:00Z,2015-01-07T00:00:00Z,PT60M,19.0,0.13,-147,0.0,15.3,0,0,0,0,0,0,19.8,79.0,0.0,1000.6,2015-01-07T01:00:00Z,298,1.3,160
2015-01-07T02:00:00Z,2015-01-07T01:00:00Z,PT60M,18.4,0.13,-125,0.0,14.8,0,0,0,0,0,0,19.8,79.9,0.0,1000.3,2015-01-07T02:00:00Z,312,1.3,149
2015-01-07T03:00:00Z,2015-01-07T02:00:00Z,PT60M,17.7,0.13,-117,0.0,14.4,0,0,0,0,0,0,19.8,80.8,0.0,1000.1,2015-01-07T03:00:00Z,326,1.4,137
2015-01-07T04:00:00Z,2015-01-07T03:00:00Z,PT60M,17.2,0.13,-113,0.0,13.9,0,0,0,0,0,0,19.8,81.3,0.0,1000.2,2015-01-07T04:00:00Z,339,1.4,123
2015-01-07T05:00:00Z,2015-01-07T04:00:00Z,PT60M,16.7,0.13,-112,0.0,13.5,0,0,0,0,0,0,19.7,81.4,0.0,1000.6,2015-01-07T05:00:00Z,356,1.3,109
2015-01-07T06:00:00Z,2015-01-07T05:00:00Z,PT60M,16.2,0.13,-112,0.0,13.0,1,0,0,1,1,1,19.7,81.5,0.0,1001.1,2015-01-07T06:00:00Z,13,1.4,95
2015-01-07T07:00:00Z,2015-01-07T06:00:00Z,PT60M,17.4,0.13,-114,1.2,13.0,50,0,0,50,49,50,19.7,75.3,0.0,1001.6,2015-01-07T07:00:00Z,26,1.5,82
2015-01-07T08:00:00Z,2015-01-07T07:00:00Z,PT60M,20.4,0.13,-118,0.8,13.5,182,0,0,182,181,182,19.7,64.4,0.0,1002.2,2015-01-07T08:00:00Z,37,1.5,68
2015-01-07T09:00:00Z,2015-01-07T08:00:00Z,PT60M,23.5,0.13,-123,0.0,14.0,342,32,20,362,364,375,19.7,55.2,0.0,1002.9,2015-01-07T09:00:00Z,46,1.6,55
2015-01-07T10:00:00Z,2015-01-07T09:00:00Z,PT60M,26.0,0.13,-133,0.0,13.3,387,252,186,573,589,624,19.7,45.6,0.0,1002.8,2015-01-07T10:00:00Z,54,1.8,44
2015-01-07T11:00:00Z,2015-01-07T10:00:00Z,PT60M,27.9,0.13,-149,0.0,11.6,409,392,324,733,759,760,19.7,36.2,0.0,1002.0,2015-01-07T11:00:00Z,59,2.1,34
2015-01-07T12:00:00Z,2015-01-07T11:00:00Z,PT60M,29.9,0.13,-174,0.0,9.8,425,420,366,791,818,793,19.8,28.7,0.0,1001.2,2015-01-07T12:00:00Z,63,2.4,29
2015-01-07T13:00:00Z,2015-01-07T12:00:00Z,PT60M,31.1,0.13,159,0.0,8.6,450,333,285,735,757,746,19.8,24.7,0.0,1000.4,2015-01-07T13:00:00Z,64,2.5,31
2015-01-07T14:00:00Z,2015-01-07T13:00:00Z,PT60M,31.5,0.13,139,0.0,7.9,413,292,226,640,658,682,19.8,23.0,0.0,999.6,2015-01-07T14:00:00Z,64,2.2,39
2015-01-07T15:00:00Z,2015-01-07T14:00:00Z,PT60M,31.8,0.13,127,0.0,7.1,339,229,148,486,501,563,19.9,21.5,0.0,998.7,2015-01-07T15:00:00Z,64,2.0,50
2015-01-07T16:00:00Z,2015-01-07T15:00:00Z,PT60M,30.9,0.13,120,0.2,7.9,232,127,61,292,300,365,19.9,23.9,0.0,998.5,2015-01-07T16:00:00Z,69,1.7,63
2015-01-07T17:00:00Z,2015-01-07T16:00:00Z,PT60M,28.8,0.13,115,2.4,10.2,107,13,4,111,112,119,19.8,31.5,0.0,998.9,2015-01-07T17:00:00Z,81,1.5,76
2015-01-07T18:00:00Z,2015-01-07T17:00:00Z,PT60M,26.6,0.13,113,0.1,12.5,12,0,0,12,12,12,19.7,41.6,0.0,999.3,2015-01-07T18:00:00Z,98,1.3,90
2015-01-07T19:00:00Z,2015-01-07T18:00:00Z,PT60M,24.9,0.13,112,0.0,13.6,0,0,0,0,0,0,19.6,49.4,0.0,999.9,2015-01-07T19:00:00Z,110,1.2,103
2015-01-07T20:00:00Z,2015-01-07T19:00:00Z,PT60M,23.8,0.13,112,0.0,13.6,0,0,0,0,0,0,19.5,53.0,0.0,1000.5,2015-01-07T20:00:00Z,115,1.1,117
2015-01-07T21:00:00Z,2015-01-07T20:00:00Z,PT60M,22.6,0.13,114,0.0,13.6,0,0,0,0,0,0,19.4,56.9,0.0,1001.2,2015-01-07T21:00:00Z,122,0.9,131
2015-01-07T22:00:00Z,2015-01-07T21:00:00Z,PT60M,21.9,0.13,121,0.0,13.8,0,0,0,0,0,0,19.5,60.1,0.0,1001.4,2015-01-07T22:00:00Z,112,0.7,144
2015-01-07T23:00:00Z,2015-01-07T22:00:00Z,PT60M,21.4,0.13,135,0.0,14.0,0,0,0,0,0,0,19.8,62.7,0.0,1001.2,2015-01-07T23:00:00Z,65,0.6,156
2015-01-08T00:00:00Z,2015-01-07T23:00:00Z,PT60M,21.0,0.13,170,0.0,14.3,0,0,0,0,0,0,20.0,65.4,0.0,1001.0,2015-01-08T00:00:00Z,27,0.8,163
2015-01-08T01:00:00Z,2015-01-08T00:00:00Z,PT60M,20.3,0.14,-147,0.0,13.9,0,0,0,0,0,0,20.1,66.6,0.0,1000.9,2015-01-08T01:00:00Z,19,1.1,160
2015-01-08T02:00:00Z,2015-01-08T01:00:00Z,PT60M,19.2,0.14,-125,0.0,12.8,0,0,0,0,0,0,20.0,66.4,0.0,1000.7,2015-01-08T02:00:00Z,21,1.2,150
2015-01-08T03:00:00Z,2015-01-08T02:00:00Z,PT60M,18.1,0.14,-116,0.0,11.7,0,0,0,0,0,0,19.9,66.1,0.0,1000.5,2015-01-08T03:00:00Z,23,1.4,137
2015-01-08T04:00:00Z,2015-01-08T03:00:00Z,PT60M,17.5,0.14,-113,0.0,10.8,0,0,0,0,0,0,19.8,64.8,0.0,1000.7,2015-01-08T04:00:00Z,28,1.5,123
2015-01-08T05:00:00Z,2015-01-08T04:00:00Z,PT60M,17.3,0.14,-112,14.8,10.1,0,0,0,0,0,0,19.6,62.5,0.0,1001.2,2015-01-08T05:00:00Z,34,1.7,109
2015-01-08T06:00:00Z,2015-01-08T05:00:00Z,PT60M,17.1,0.14,-112,36.7,9.4,0,0,0,0,0,0,19.4,60.3,0.0,1001.7,2015-01-08T06:00:00Z,39,1.9,95
2015-01-08T07:00:00Z,2015-01-08T06:00:00Z,PT60M,18.3,0.14,-114,8.5,9.2,49,0,0,49,49,49,19.3,55.4,0.0,1002.3,2015-01-08T07:00:00Z,44,2.1,82
2015-01-08T08:00:00Z,2015-01-08T07:00:00Z,PT60M,21.0,0.14,-117,0.0,9.7,176,10,5,181,181,187,19.2,48.5,0.0,1002.9,2015-01-08T08:00:00Z,49,2.3,68
2015-01-08T09:00:00Z,2015-01-08T08:00:00Z,PT60M,23.7,0.14,-123,0.0,10.2,314,75,44,358,363,391,19.2,42.5,0.0,1003.5,2015-01-08T09:00:00Z,52,2.5,55
2015-01-08T10:00:00Z,2015-01-08T09:00:00Z,PT60M,26.1,0.14,-133,0.0,9.8,418,149,109,527,536,560,19.6,35.8,0.0,1003.5,2015-01-08T10:00:00Z,55,2.6,44
2015-01-08T11:00:00Z,2015-01-08T10:00:00Z,PT60M,28.2,0.14,-149,0.0,8.5,482,198,164,646,658,660,20.5,29.0,0.0,1002.8,2015-01-08T11:00:00Z,56,2.6,34
2015-01-08T12:00:00Z,2015-01-08T11:00:00Z,PT60M,30.4,0.14,-174,0.0,7.2,502,228,199,701,715,702,21.4,23.5,0.0,1002.0,2015-01-08T12:00:00Z,57,2.7,29
2015-01-08T13:00:00Z,2015-01-08T12:00:00Z,PT60M,31.6,0.14,159,0.0,6.6,460,303,259,719,739,729,22.0,21.0,0.0,1001.3,2015-01-08T13:00:00Z,57,2.6,31
2015-01-08T14:00:00Z,2015-01-08T13:00:00Z,PT60M,31.9,0.14,139,0.0,6.5,416,276,215,630,648,670,22.4,20.6,0.0,1000.7,2015-01-08T14:00:00Z,57,2.3,39
2015-01-08T15:00:00Z,2015-01-08T14:00:00Z,PT60M,32.2,0.14,127,0.0,6.5,342,200,130,472,484,539,22.8,20.2,0.0,1000.0,2015-01-08T15:00:00Z,57,2.0,50
2015-01-08T16:00:00Z,2015-01-08T15:00:00Z,PT60M,31.5,0.14,119,0.0,7.3,232,101,48,280,286,338,23.0,22.0,0.0,999.9,2015-01-08T16:00:00Z,58,1.7,63
2015-01-08T17:00:00Z,2015-01-08T16:00:00Z,PT60M,30.0,0.14,115,0.0,8.8,103,14,4,107,108,117,23.0,26.7,0.0,1000.4,2015-01-08T17:00:00Z,61,1.4,76
2015-01-08T18:00:00Z,2015-01-08T17:00:00Z,PT60M,28.5,0.14,113,0.0,10.4,11,0,0,11,11,11,23.1,32.3,0.0,1000.8,2015-01-08T18:00:00Z,65,1.1,89
2015-01-08T19:00:00Z,2015-01-08T18:00:00Z,PT60M,26.9,0.14,112,0.0,11.3,0,0,0,0,0,0,22.9,37.8,0.0,1001.4,2015-01-08T19:00:00Z,64,0.8,103
2015-01-08T20:00:00Z,2015-01-08T19:00:00Z,PT60M,25.3,0.14,112,0.0,11.7,0,0,0,0,0,0,22.6,42.6,0.0,1002.0,2015-01-08T20:00:00Z,43,0.5,117
2015-01-08T21:00:00Z,2015-01-08T20:00:00Z,PT60M,23.7,0.14,114,0.0,12.0,0,0,0,0,0,0,22.3,48.1,0.0,1002.7,2015-01-08T21:00:00Z,347,0.3,131
2015-01-08T22:00:00Z,2015-01-08T21:00:00Z,PT60M,22.6,0.14,120,0.0,12.4,0,0,0,0,0,0,22.0,52.4,0.0,1002.8,2015-01-08T22:00:00Z,338,0.5,144
2015-01-08T23:00:00Z,2015-01-08T22:00:00Z,PT60M,22.1,0.14,135,0.0,12.7,0,0,0,0,0,0,21.8,55.3,0.0,1002.5,2015-01-08T23:00:00Z,357,0.8,156
2015-01-09T00:00:00Z,2015-01-08T23:00:00Z,PT60M,21.6,0.14,170,0.0,13.1,0,0,0,0,0,0,21.5,58.4,0.0,1002.1,2015-01-09T00:00:00Z,5,1.1,163
2015-01-09T01:00:00Z,2015-01-09T00:00:00Z,PT60M,20.9,0.14,-147,0.0,12.6,0,0,0,0,0,0,21.1,59.2,0.0,1001.8,2015-01-09T01:00:00Z,14,1.4,160
2015-01-09T02:00:00Z,2015-01-09T01:00:00Z,PT60M,20.0,0.14,-125,0.0,11.4,0,0,0,0,0,0,20.5,57.7,0.0,1001.6,2015-01-09T02:00:00Z,23,1.7,150
2015-01-09T03:00:00Z,2015-01-09T02:00:00Z,PT60M,19.1,0.14,-116,0.0,10.1,0,0,0,0,0,0,20.0,56.2,0.0,1001.3,2015-01-09T03:00:00Z,30,2.0,137
2015-01-09T04:00:00Z,2015-01-09T03:00:00Z,PT60M,18.6,0.14,-113,0.0,9.0,0,0,0,0,0,0,19.6,53.6,0.0,1001.5,2015-01-09T04:00:00Z,35,2.2,123
2015-01-09T05:00:00Z,2015-01-09T04:00:00Z,PT60M,18.5,0.14,-112,0.0,7.9,0,0,0,0,0,0,19.2,49.9,0.0,1002.1,2015-01-09T05:00:00Z,40,2.4,109
2015-01-09T06:00:00Z,2015-01-09T05:00:00Z,PT60M,18.5,0.14,-112,0.0,6.8,1,0,0,1,1,1,18.8,46.4,0.0,1002.7,2015-01-09T06:00:00Z,45,2.5,96
2015-01-09T07:00:00Z,2015-01-09T06:00:00Z,PT60M,19.6,0.14,-114,7.5,6.5,46,0,0,46,46,46,18.6,42.6,0.0,1003.3,2015-01-09T07:00:00Z,49,2.8,82
2015-01-09T08:00:00Z,2015-01-09T07:00:00Z,PT60M,21.7,0.14,-117,17.2,7.0,160,0,0,160,160,160,18.5,38.6,0.0,1004.0,2015-01-09T08:00:00Z,53,3.0,68
2015-01-09T09:00:00Z,2015-01-09T08:00:00Z,PT60M,23.9,0.14,-123,6.4,7.6,321,69,42,363,367,389,18.4,35.1,0.0,1004.7,2015-01-09T09:00:00Z,56,3.3,55
2015-01-09T10:00:00Z,2015-01-09T09:00:00Z,PT60M,26.0,0.14,-133,0.0,7.6,403,200,145,548,560,592,18.4,31.0,0.0,1004.6,2015-01-09T10:00:00Z,57,3.5,44
2015-01-09T11:00:00Z,2015-01-09T10:00:00Z,PT60M,28.1,0.14,-149,0.0,7.1,461,257,213,674,690,692,18.5,26.5,0.0,1003.8,2015-01-09T11:00:00Z,57,3.5,34
2015-01-09T12:00:00Z,2015-01-09T11:00:00Z,PT60M,30.2,0.14,-174,0.0,6.7,489,270,235,725,742,726,18.5,22.8,0.0,1003.0,2015-01-09T12:00:00Z,57,3.6,29
2015-01-09T13:00:00Z,2015-01-09T12:00:00Z,PT60M,31.4,0.14,159,0.0,6.4,510,211,180,690,704,697,18.4,20.9,0.0,1002.1,2015-01-09T13:00:00Z,56,3.5,31
2015-01-09T14:00:00Z,2015-01-09T13:00:00Z,PT60M,31.8,0.14,139,0.0,6.3,448,192,149,598,610,626,18.1,20.4,0.0,1001.2,2015-01-09T14:00:00Z,56,3.4,39
2015-01-09T15:00:00Z,2015-01-09T14:00:00Z,PT60M,32.1,0.14,127,0.0,6.3,352,178,115,466,477,527,17.7,19.9,0.0,1000.3,2015-01-09T15:00:00Z,56,3.2,50
2015-01-09T16:00:00Z,2015-01-09T15:00:00Z,PT60M,31.2,0.14,119,0.7,6.7,237,110,53,291,297,353,17.3,21.6,0.0,1000.1,2015-01-09T16:00:00Z,54,3.1,62
2015-01-09T17:00:00Z,2015-01-09T16:00:00Z,PT60M,29.1,0.14,115,2.0,7.7,111,10,3,114,114,121,16.9,26.0,0.0,1000.5,2015-01-09T17:00:00Z,51,2.9,76
2015-01-09T18:00:00Z,2015-01-09T17:00:00Z,PT60M,27.0,0.14,113,0.0,8.6,12,0,0,12,12,12,16.5,31.4,0.0,1000.9,2015-01-09T18:00:00Z,48,2.8,89
2015-01-09T19:00:00Z,2015-01-09T18:00:00Z,PT60M,25.3,0.14,111,0.0,8.8,0,0,0,0,0,0,16.1,35.1,0.0,1001.4,2015-01-09T19:00:00Z,46,2.7,103
2015-01-09T20:00:00Z,2015-01-09T19:00:00Z,PT60M,24.1,0.14,112,0.0,8.2,0,0,0,0,0,0,15.7,36.2,0.0,1002.0,2015-01-09T20:00:00Z,44,2.7,117
2015-01-09T21:00:00Z,2015-01-09T20:00:00Z,PT60M,22.9,0.14,114,0.0,7.6,0,0,0,0,0,0,15.4,37.4,0.0,1002.6,2015-01-09T21:00:00Z,42,2.6,131
2015-01-09T22:00:00Z,2015-01-09T21:00:00Z,PT60M,22.4,0.14,120,0.0,7.0,0,0,0,0,0,0,15.0,37.1,0.0,1002.9,2015-01-09T22:00:00Z,42,2.6,144
2015-01-09T23:00:00Z,2015-01-09T22:00:00Z,PT60M,22.6,0.14,135,0.0,6.5,0,0,0,0,0,0,14.4,35.3,0.0,1002.8,2015-01-09T23:00:00Z,43,2.6,156
2015-01-10T00:00:00Z,2015-01-09T23:00:00Z,PT60M,22.8,0.14,169,0.0,6.0,0,0,0,0,0,0,13.9,33.7,0.0,1002.6,2015-01-10T00:00:00Z,45,2.7,163
2015-01-10T01:00:00Z,2015-01-10T00:00:00Z,PT60M,22.7,0.13,-147,0.0,5.2,0,0,0,0,0,0,13.4,32.0,0.0,1002.5,2015-01-10T01:00:00Z,47,2.8,160
2015-01-10T02:00:00Z,2015-01-10T01:00:00Z,PT60M,22.3,0.13,-125,0.0,4.1,0,0,0,0,0,0,13.0,30.3,0.0,1002.4,2015-01-10T02:00:00Z,49,3.1,150
2015-01-10T03:00:00Z,2015-01-10T02:00:00Z,PT60M,22.0,0.13,-116,0.0,3.0,0,0,0,0,0,0,12.5,28.7,0.0,1002.3,2015-01-10T03:00:00Z,51,3.4,137
2015-01-10T04:00:00Z,2015-01-10T03:00:00Z,PT60M,21.6,0.13,-113,0.0,2.1,0,0,0,0,0,0,12.1,27.6,0.0,1002.5,2015-01-10T04:00:00Z,52,3.5,123
2015-01-10T05:00:00Z,2015-01-10T04:00:00Z,PT60M,21.3,0.13,-111,0.0,1.6,0,0,0,0,0,0,11.8,27.1,0.0,1002.8,2015-01-10T05:00:00Z,53,3.6,109
2015-01-10T06:00:00Z,2015-01-10T05:00:00Z,PT60M,21.1,0.13,-112,0.0,1.1,1,0,0,1,1,1,11.5,26.5,0.0,1003.2,2015-01-10T06:00:00Z,53,3.6,96
2015-01-10T07:00:00Z,2015-01-10T06:00:00Z,PT60M,21.6,0.13,-114,0.0,1.4,54,5,1,55,56,58,11.4,26.3,0.0,1003.5,2015-01-10T07:00:00Z,53,3.8,82
2015-01-10T08:00:00Z,2015-01-10T07:00:00Z,PT60M,22.8,0.13,-117,0.0,2.5,177,87,35,212,217,270,11.5,26.4,0.0,1004.0,2015-01-10T08:00:00Z,54,4.1,68
2015-01-10T09:00:00Z,2015-01-10T08:00:00Z,PT60M,24.1,0.13,-123,0.0,3.7,293,225,129,423,437,521,11.6,26.4,0.0,1004.4,2015-01-10T09:00:00Z,55,4.4,55
2015-01-10T10:00:00Z,2015-01-10T09:00:00Z,PT60M,25.7,0.13,-132,0.0,4.1,375,323,234,609,629,680,11.9,24.9,0.0,1004.2,2015-01-10T10:00:00Z,57,4.4,44
2015-01-10T11:00:00Z,2015-01-10T10:00:00Z,PT60M,27.5,0.13,-149,0.0,4.0,425,372,308,733,757,760,12.3,22.2,0.0,1003.6,2015-01-10T11:00:00Z,60,4.2,34
2015-01-10T12:00:00Z,2015-01-10T11:00:00Z,PT60M,29.3,0.13,-173,0.0,3.8,445,393,344,789,814,791,12.7,19.7,0.0,1003.0,2015-01-10T12:00:00Z,63,4.0,29
2015-01-10T13:00:00Z,2015-01-10T12:00:00Z,PT60M,30.4,0.13,159,0.0,4.0,423,420,360,782,809,795,13.1,18.7,0.0,1002.3,2015-01-10T13:00:00Z,65,3.7,31
2015-01-10T14:00:00Z,2015-01-10T13:00:00Z,PT60M,30.8,0.13,139,0.0,4.3,391,375,293,684,708,737,13.5,18.8,0.0,1001.5,2015-01-10T14:00:00Z,65,3.4,39
2015-01-10T15:00:00Z,2015-01-10T14:00:00Z,PT60M,31.1,0.13,127,0.0,4.7,333,277,181,514,531,604,13.9,18.9,0.0,1000.7,2015-01-10T15:00:00Z,64,3.1,50
2015-01-10T16:00:00Z,2015-01-10T15:00:00Z,PT60M,30.4,0.13,119,0.0,5.5,235,120,58,294,301,361,14.2,20.8,0.0,1000.5,2015-01-10T16:00:00Z,64,2.8,62
2015-01-10T17:00:00Z,2015-01-10T16:00:00Z,PT60M,28.4,0.13,115,2.3,6.7,103,15,5,108,108,118,14.3,25.3,0.0,1000.9,2015-01-10T17:00:00Z,64,2.7,76
2015-01-10T18:00:00Z,2015-01-10T17:00:00Z,PT60M,26.5,0.13,112,0.1,7.9,12,0,0,12,12,12,14.4,30.7,0.0,1001.2,2015-01-10T18:00:00Z,64,2.5,89
2015-01-10T19:00:00Z,2015-01-10T18:00:00Z,PT60M,24.8,0.13,111,0.0,8.3,0,0,0,0,0,0,14.5,34.9,0.0,1001.7,2015-01-10T19:00:00Z,63,2.4,103
2015-01-10T20:00:00Z,2015-01-10T19:00:00Z,PT60M,23.5,0.13,112,0.0,8.0,0,0,0,0,0,0,14.4,37.0,0.0,1002.3,2015-01-10T20:00:00Z,61,2.4,117
2015-01-10T21:00:00Z,2015-01-10T20:00:00Z,PT60M,22.1,0.13,114,0.0,7.6,0,0,0,0,0,0,14.3,39.4,0.0,1002.9,2015-01-10T21:00:00Z,59,2.4,131
2015-01-10T22:00:00Z,2015-01-10T21:00:00Z,PT60M,21.2,0.13,120,0.0,7.3,0,0,0,0,0,0,14.4,40.6,0.0,1003.1,2015-01-10T22:00:00Z,56,2.3,144
2015-01-10T23:00:00Z,2015-01-10T22:00:00Z,PT60M,20.8,0.13,134,0.0,7.0,0,0,0,0,0,0,14.5,40.7,0.0,1002.8,2015-01-10T23:00:00Z,51,2.2,156
2015-01-11T00:00:00Z,2015-01-10T23:00:00Z,PT60M,20.4,0.13,169,0.0,6.6,0,0,0,0,0,0,14.6,40.9,0.0,1002.6,2015-01-11T00:00:00Z,45,2.1,163
2015-01-11T01:00:00Z,2015-01-11T00:00:00Z,PT60M,19.9,0.13,-147,0.0,6.3,0,0,0,0,0,0,14.6,41.3,0.0,1002.5,2015-01-11T01:00:00Z,42,2.2,160
2015-01-11T02:00:00Z,2015-01-11T01:00:00Z,PT60M,19.2,0.13,-125,0.0,6.0,0,0,0,0,0,0,14.6,42.1,0.0,1002.5,2015-01-11T02:00:00Z,41,2.3,150
2015-01-11T03:00:00Z,2015-01-11T02:00:00Z,PT60M,18.6,0.13,-116,0.0,5.7,0,0,0,0,0,0,14.5,42.9,0.0,1002.6,2015-01-11T03:00:00Z,41,2.5,137
2015-01-11T04:00:00Z,2015-01-11T03:00:00Z,PT60M,18.2,0.13,-112,0.0,5.0,0,0,0,0,0,0,14.5,41.6,0.0,1002.8,2015-01-11T04:00:00Z,42,2.6,123
2015-01-11T05:00:00Z,2015-01-11T04:00:00Z,PT60M,18.1,0.13,-111,0.0,3.7,0,0,0,0,0,0,14.4,38.4,0.0,1003.2,2015-01-11T05:00:00Z,43,2.7,110
2015-01-11T06:00:00Z,2015-01-11T05:00:00Z,PT60M,18.0,0.13,-112,0.0,2.5,1,0,0,1,1,1,14.4,35.5,0.0,1003.6,2015-01-11T06:00:00Z,44,2.8,96
2015-01-11T07:00:00Z,2015-01-11T06:00:00Z,PT60M,18.9,0.13,-113,4.5,2.4,47,0,0,47,47,47,14.5,33.2,0.0,1004.0,2015-01-11T07:00:00Z,46,2.9,82
2015-01-11T08:00:00Z,2015-01-11T07:00:00Z,PT60M,20.9,0.13,-117,15.1,3.4,157,0,0,158,158,159,14.9,31.6,0.0,1004.6,2015-01-11T08:00:00Z,49,2.9,68
2015-01-11T09:00:00Z,2015-01-11T08:00:00Z,PT60M,22.8,0.13,-123,2.1,4.4,310,104,62,372,378,416,15.3,30.1,0.0,1005.1,2015-01-11T09:00:00Z,51,3.0,55
2015-01-11T10:00:00Z,2015-01-11T09:00:00Z,PT60M,24.8,0.13,-132,0.0,4.8,404,194,141,546,558,590,15.7,27.6,0.0,1004.9,2015-01-11T10:00:00Z,53,2.9,44
2015-01-11T11:00:00Z,2015-01-11T10:00:00Z,PT60M,26.6,0.13,-148,0.0,4.5,466,245,204,670,685,688,16.1,24.2,0.0,1004.1,2015-01-11T11:00:00Z,56,2.8,34
2015-01-11T12:00:00Z,2015-01-11T11:00:00Z,PT60M,28.5,0.13,-173,0.0,4.3,491,270,236,727,744,728,16.5,21.3,0.0,1003.2,2015-01-11T12:00:00Z,60,2.6,29
2015-01-11T13:00:00Z,2015-01-11T12:00:00Z,PT60M,29.7,0.13,159,0.0,4.1,482,263,226,708,724,716,16.8,19.7,0.0,1002.2,2015-01-11T13:00:00Z,60,2.4,31
2015-01-11T14:00:00Z,2015-01-11T13:00:00Z,PT60M,30.2,0.13,139,0.0,4.1,438,227,178,616,630,649,17.0,19.1,0.0,1001.2,2015-01-11T14:00:00Z,58,2.1,39
2015-01-11T15:00:00Z,2015-01-11T14:00:00Z,PT60M,30.7,0.13,126,0.0,4.1,357,162,106,462,472,516,17.2,18.6,0.0,1000.2,2015-01-11T15:00:00Z,55,1.9,50
2015-01-11T16:00:00Z,2015-01-11T15:00:00Z,PT60M,30.0,0.13,119,1.6,5.0,243,54,28,271,273,300,17.3,20.7,0.0,999.9,2015-01-11T16:00:00Z,50,1.9,62
2015-01-11T17:00:00Z,2015-01-11T16:00:00Z,PT60M,27.9,0.13,115,3.9,6.8,103,0,0,103,102,103,17.2,26.3,0.0,1000.3,2015-01-11T17:00:00Z,45,2.1,75
2015-01-11T18:00:00Z,2015-01-11T17:00:00Z,PT60M,25.9,0.13,112,0.7,8.5,12,0,0,12,11,12,17.2,33.3,0.0,1000.7,2015-01-11T18:00:00Z,41,2.3,89
2015-01-11T19:00:00Z,2015-01-11T18:00:00Z,PT60M,24.2,0.13,111,0.0,9.0,0,0,0,0,0,0,17.1,38.0,0.0,1001.2,2015-01-11T19:00:00Z,38,2.5,103
2015-01-11T20:00:00Z,2015-01-11T19:00:00Z,PT60M,22.9,0.13,111,0.0,8.2,0,0,0,0,0,0,16.9,39.0,0.0,1001.8,2015-01-11T20:00:00Z,35,2.5,117
2015-01-11T21:00:00Z,2015-01-11T20:00:00Z,PT60M,21.6,0.13,114,0.0,7.4,0,0,0,0,0,0,16.6,40.0,0.0,1002.4,2015-01-11T21:00:00Z,33,2.5,131
2015-01-11T22:00:00Z,2015-01-11T21:00:00Z,PT60M,20.9,0.13,119,0.0,6.6,0,0,0,0,0,0,16.4,39.5,0.0,1002.5,2015-01-11T22:00:00Z,29,2.5,144
