N/A,Solcast_site_5.615612_6.401852,N/A,0.0,6.4019,5.6156,116 
Date (MM/DD/YYYY),Time (HH:MM),Dry-bulb (C),Albedo (0-1),Azimuth (degree),cloudopacity (%),Dew-point (C),DHI (W/m^2),DNI (W/m^2),EBH (W/m^2),GHI (W/m^2),GTI fixed tilt (W/m^2),GTI tracking (W/m^2),Lprecip depth (mm),RelativeHumidity (%),SnowDepth (cm),Pressure (mbar),Wdir (degree),Wspd (m/s),Zenith (degree) 
03/29/2011,04:00,25.4,0.14,-83,0.0,24.1,0,0,0,0,0,0,43.8,92.4,0.0,997.6,229,2.3,122
03/29/2011,05:00,25.3,0.14,-85,2.0,24.1,0,0,0,0,0,0,44.0,92.7,0.0,997.9,227,2.2,108
03/29/2011,06:00,25.3,0.14,-87,30.1,24.1,3,0,0,3,3,3,44.3,93.0,0.0,998.3,224,2.1,93
03/29/2011,07:00,25.8,0.14,-89,9.3,24.0,86,18,3,89,88,100,44.5,89.9,0.0,998.7,223,2.0,78
03/29/2011,08:00,26.8,0.14,-90,17.4,23.9,236,35,16,253,253,280,44.9,83.9,0.0,999.2,225,2.0,63
03/29/2011,09:00,27.8,0.14,-92,27.3,23.7,367,24,18,385,384,395,45.2,78.3,0.0,999.6,226,1.9,48
03/29/2011,10:00,28.8,0.14,-95,20.6,23.9,498,82,66,565,563,587,44.9,74.7,0.0,999.7,228,1.7,33
03/29/2011,11:00,29.9,0.14,-101,18.4,24.4,543,149,141,685,684,698,44.1,72.6,0.0,999.4,230,1.2,18
03/29/2011,12:00,30.9,0.14,-151,18.8,24.9,571,156,155,728,726,728,43.2,70.6,0.0,999.0,234,0.8,6
03/29/2011,13:00,31.4,0.14,109,25.0,24.7,616,40,38,654,653,656,42.5,67.8,0.0,998.4,234,0.7,12
03/29/2011,14:00,31.3,0.14,96,10.2,23.7,407,332,287,694,694,751,41.8,64.3,0.0,997.4,229,1.0,27
03/29/2011,15:00,31.2,0.14,93,1.3,22.8,277,448,333,610,609,758,41.2,60.9,0.0,996.4,226,1.3,42
03/29/2011,16:00,30.6,0.14,91,0.8,22.5,204,372,207,412,410,626,40.8,62.1,0.0,996.1,223,1.6,57
03/29/2011,17:00,29.5,0.14,89,23.8,22.9,123,63,26,150,149,198,40.7,68.0,0.0,996.5,221,1.9,72
03/29/2011,18:00,28.4,0.14,87,7.3,23.4,23,0,0,23,23,23,40.5,74.6,0.0,996.9,220,2.3,87
03/29/2011,19:00,27.5,0.14,86,0.0,23.7,0,0,0,0,0,0,40.3,79.7,0.0,997.6,219,2.4,101
03/29/2011,20:00,26.8,0.14,83,0.0,23.7,0,0,0,0,0,0,40.1,83.1,0.0,998.4,218,2.4,116
03/29/2011,21:00,26.2,0.14,80,0.0,23.8,0,0,0,0,0,0,39.8,86.6,0.0,999.3,218,2.4,131
03/29/2011,22:00,25.9,0.14,75,0.0,24.0,0,0,0,0,0,0,39.9,89.3,0.0,999.5,218,2.4,146
03/29/2011,23:00,26.1,0.14,62,9.2,24.5,0,0,0,0,0,0,40.2,90.8,0.0,998.9,217,2.3,159
03/30/2011,00:00,26.2,0.14,16,49.0,24.9,0,0,0,0,0,0,40.6,92.4,0.0,998.3,217,2.2,169
03/30/2011,01:00,26.1,0.13,-49,0.9,25.0,0,0,0,0,0,0,40.6,93.2,0.0,997.8,217,2.2,164
03/30/2011,02:00,25.9,0.13,-71,0.0,24.7,0,0,0,0,0,0,40.4,93.2,0.0,997.4,218,2.3,151
03/30/2011,03:00,25.6,0.13,-78,0.0,24.5,0,0,0,0,0,0,40.2,93.2,0.0,997.1,218,2.4,137
03/30/2011,04:00,25.5,0.13,-82,0.0,24.3,0,0,0,0,0,0,40.1,93.3,0.0,997.1,217,2.4,122
03/30/2011,05:00,25.4,0.13,-85,0.0,24.3,0,0,0,0,0,0,40.0,93.4,0.0,997.7,215,2.3,108
03/30/2011,06:00,25.4,0.13,-86,0.9,24.3,4,0,0,4,4,4,40.0,93.5,0.0,998.2,213,2.1,93
03/30/2011,07:00,25.9,0.13,-88,27.9,24.2,74,0,0,74,74,74,40.0,90.6,0.0,998.8,213,2.2,78
03/30/2011,08:00,26.8,0.13,-90,47.4,24.0,161,0,0,161,160,161,40.0,84.9,0.0,999.3,214,2.5,63
03/30/2011,09:00,27.7,0.13,-91,19.5,23.8,346,132,89,436,435,495,40.1,79.5,0.0,999.8,215,2.8,48
03/30/2011,10:00,28.9,0.13,-94,22.0,23.8,506,59,49,556,554,570,40.0,74.1,0.0,999.8,214,2.8,33
03/30/2011,11:00,30.5,0.13,-100,16.9,24.1,531,170,162,694,693,704,39.8,68.6,0.0,999.4,212,2.5,18
03/30/2011,12:00,32.1,0.13,-150,27.4,24.3,605,39,39,644,642,645,39.6,63.6,0.0,998.9,209,2.2,6
03/30/2011,13:00,32.9,0.13,107,20.2,24.0,575,120,116,691,691,696,39.7,59.6,0.0,998.2,210,2.1,12
03/30/2011,14:00,32.8,0.13,96,14.7,23.0,481,197,173,655,654,690,40.1,56.5,0.0,997.3,214,2.2,27
03/30/2011,15:00,32.7,0.13,92,30.0,22.0,411,24,19,431,430,437,40.5,53.5,0.0,996.3,218,2.4,42
03/30/2011,16:00,31.9,0.13,90,42.4,21.7,231,0,0,231,231,231,40.8,54.7,0.0,996.1,219,2.6,57
03/30/2011,17:00,30.5,0.13,89,37.9,21.9,111,0,0,111,111,111,41.2,60.3,0.0,996.7,218,2.8,72
03/30/2011,18:00,29.1,0.13,87,8.4,22.2,21,0,0,22,21,22,41.5,66.6,0.0,997.2,217,2.9,87
03/30/2011,19:00,28.0,0.13,85,0.0,22.5,0,0,0,0,0,0,41.7,72.1,0.0,997.9,216,2.9,101
03/30/2011,20:00,27.2,0.13,83,0.0,22.7,0,0,0,0,0,0,41.8,76.4,0.0,998.7,216,2.8,116
03/30/2011,21:00,26.4,0.13,80,0.0,22.9,0,0,0,0,0,0,41.9,81.0,0.0,999.5,216,2.6,131
03/30/2011,22:00,26.0,0.13,74,0.0,23.1,0,0,0,0,0,0,43.0,84.5,0.0,999.8,218,2.4,146
03/30/2011,23:00,25.8,0.13,61,37.0,23.4,0,0,0,0,0,0,45.1,86.6,0.0,999.6,221,2.3,159
03/31/2011,00:00,25.7,0.13,15,69.1,23.7,0,0,0,0,0,0,47.2,88.7,0.0,999.4,224,2.3,169
03/31/2011,01:00,25.6,0.13,-48,73.6,23.8,0,0,0,0,0,0,47.9,89.9,0.0,998.9,226,2.3,164
03/31/2011,02:00,25.5,0.13,-70,69.3,23.8,0,0,0,0,0,0,47.2,90.1,0.0,998.2,226,2.3,151
03/31/2011,03:00,25.5,0.13,-78,69.3,23.8,0,0,0,0,0,0,46.5,90.4,0.0,997.4,226,2.4,137
03/31/2011,04:00,25.5,0.13,-82,69.2,23.8,0,0,0,0,0,0,45.9,90.6,0.0,997.3,225,2.4,122
03/31/2011,05:00,25.4,0.13,-84,69.4,23.8,0,0,0,0,0,0,45.6,90.9,0.0,997.7,221,2.3,107
03/31/2011,06:00,25.3,0.13,-86,73.7,23.8,1,0,0,1,1,1,45.2,91.2,0.0,998.1,216,2.3,93
03/31/2011,07:00,25.8,0.13,-88,17.7,23.7,74,61,17,92,92,144,45.1,88.3,0.0,998.6,216,2.3,78
03/31/2011,08:00,26.8,0.13,-89,0.0,23.6,180,266,124,306,304,490,45.1,82.4,0.0,999.1,220,2.4,63
03/31/2011,09:00,27.8,0.13,-91,0.5,23.4,249,412,277,527,525,702,45.0,77.0,0.0,999.6,224,2.5,48
03/31/2011,10:00,28.9,0.13,-93,15.4,23.6,426,240,199,626,624,683,44.9,73.5,0.0,999.6,225,2.5,33
03/31/2011,11:00,29.9,0.13,-99,27.4,24.3,549,86,79,629,628,638,44.5,71.7,0.0,999.1,225,2.4,18
03/31/2011,12:00,31.0,0.13,-148,26.9,24.9,580,88,88,669,667,669,44.2,70.0,0.0,998.5,224,2.3,6
03/31/2011,13:00,31.2,0.13,105,17.6,24.9,530,202,197,728,727,733,44.3,69.1,0.0,997.9,226,2.3,12
03/31/2011,14:00,30.5,0.13,95,15.7,24.2,475,208,183,658,656,693,44.8,68.9,0.0,997.2,231,2.3,27
03/31/2011,15:00,29.8,0.13,92,10.1,23.5,356,274,200,556,556,657,45.4,68.8,0.0,996.5,236,2.3,42
03/31/2011,16:00,29.0,0.13,90,9.2,23.2,259,208,114,374,372,503,45.6,70.9,0.0,996.4,237,2.2,57
03/31/2011,17:00,28.3,0.13,88,2.7,23.5,128,164,53,181,180,317,45.7,75.5,0.0,996.8,234,2.1,72
03/31/2011,18:00,27.5,0.13,87,0.0,23.8,24,23,3,27,27,38,45.7,80.3,0.0,997.2,230,2.0,87
03/31/2011,19:00,26.8,0.13,85,0.0,23.9,0,0,0,0,0,0,45.4,83.9,0.0,997.8,228,2.0,102
03/31/2011,20:00,26.3,0.13,83,0.0,23.8,0,0,0,0,0,0,44.9,86.2,0.0,998.4,228,2.0,116
03/31/2011,21:00,25.8,0.13,79,0.0,23.7,0,0,0,0,0,0,44.3,88.6,0.0,999.1,227,2.0,131
03/31/2011,22:00,25.6,0.13,73,0.0,23.8,0,0,0,0,0,0,44.3,89.9,0.0,999.1,228,2.1,146
03/31/2011,23:00,25.8,0.13,59,0.0,24.1,0,0,0,0,0,0,44.8,90.1,0.0,998.7,229,2.1,159
04/01/2011,00:00,26.0,0.13,14,0.0,24.3,0,0,0,0,0,0,45.2,90.3,0.0,998.2,230,2.1,168
04/01/2012,01:00,25.3,0.13,-47,0.0,24.1,0,0,0,0,0,0,49.2,93.1,0.0,999.2,229,2.2,164
04/01/2012,02:00,25.4,0.13,-69,0.0,24.2,0,0,0,0,0,0,48.9,93.2,0.0,998.7,234,2.4,151
04/01/2012,03:00,25.5,0.13,-77,0.0,24.3,0,0,0,0,0,0,48.7,93.3,0.0,998.3,238,2.5,137
04/01/2012,04:00,25.5,0.13,-81,0.6,24.3,0,0,0,0,0,0,48.6,93.3,0.0,998.3,240,2.5,122
04/01/2012,05:00,25.4,0.13,-83,52.1,24.2,0,0,0,0,0,0,48.6,93.2,0.0,998.8,240,2.4,107
04/01/2012,06:00,25.3,0.13,-85,49.6,24.1,4,0,0,5,4,5,48.6,93.1,0.0,999.3,241,2.3,92
04/01/2012,07:00,25.6,0.13,-87,5.1,24.2,93,20,6,98,98,114,48.9,92.0,0.0,999.8,241,2.3,77
04/01/2012,08:00,26.1,0.13,-88,0.1,24.3,208,221,106,314,312,467,49.4,90.0,0.0,1000.2,241,2.4,63
04/01/2012,09:00,26.6,0.13,-90,11.3,24.4,316,216,142,459,457,558,50.0,88.0,0.0,1000.7,240,2.4,48
04/01/2012,10:00,27.5,0.13,-92,7.3,24.8,412,347,291,702,700,778,51.5,85.2,0.0,1000.7,240,2.3,33
04/01/2012,11:00,29.0,0.13,-96,27.1,25.5,538,87,84,622,620,626,54.1,81.6,0.0,1000.3,240,2.2,18
04/01/2012,12:00,30.5,0.13,-144,25.5,26.2,619,53,53,673,671,674,56.7,78.2,0.0,999.9,240,2.0,5
04/01/2012,13:00,30.1,0.13,100,19.2,26.3,451,263,252,704,702,717,58.1,79.9,0.0,999.5,237,1.8,12
04/01/2012,14:00,28.1,0.13,93,14.5,25.7,377,320,290,669,666,707,58.4,86.8,0.0,999.1,228,1.5,27
04/01/2012,15:00,26.1,0.13,90,74.5,25.1,165,0,0,165,165,165,58.7,94.4,0.0,998.6,215,1.2,42
04/01/2012,16:00,24.8,0.13,89,62.9,24.6,135,0,0,135,135,135,58.5,98.7,0.0,998.6,207,0.9,57
04/01/2012,17:00,24.4,0.13,87,47.2,24.2,106,0,0,106,106,106,57.7,99.0,0.0,999.0,209,0.4,72
04/01/2012,18:00,24.0,0.13,86,42.6,23.9,10,0,0,10,10,10,56.9,99.3,0.0,999.4,360,0.1,87
04/01/2012,19:00,23.8,0.13,84,62.4,23.7,0,0,0,0,0,0,55.9,99.4,0.0,999.9,4,0.2,102
04/01/2012,20:00,23.7,0.13,82,68.7,23.6,0,0,0,0,0,0,54.6,99.4,0.0,1000.4,282,0.2,116
04/01/2012,21:00,23.7,0.13,78,69.0,23.6,0,0,0,0,0,0,53.2,99.4,0.0,1000.8,249,0.3,131
04/01/2012,22:00,24.0,0.13,72,65.9,23.8,0,0,0,0,0,0,52.8,98.9,0.0,1000.7,216,0.5,145
04/01/2012,23:00,24.6,0.13,57,72.2,24.3,0,0,0,0,0,0,53.2,97.9,0.0,1000.1,186,0.8,159
04/02/2012,00:00,25.2,0.13,13,86.5,24.7,0,0,0,0,0,0,53.5,96.9,0.0,999.5,174,1.2,168
04/02/2012,01:00,25.3,0.13,-46,83.3,24.8,0,0,0,0,0,0,53.3,96.8,0.0,998.9,182,1.3,163
04/02/2012,02:00,25.0,0.13,-68,66.6,24.6,0,0,0,0,0,0,52.6,97.6,0.0,998.5,207,1.2,151
04/02/2012,03:00,24.6,0.13,-76,51.6,24.4,0,0,0,0,0,0,51.9,98.5,0.0,998.1,232,1.3,136
04/02/2012,04:00,24.4,0.13,-80,51.7,24.3,0,0,0,0,0,0,51.1,99.0,0.0,997.9,243,1.5,122
04/02/2012,05:00,24.4,0.13,-83,23.9,24.3,0,0,0,0,0,0,50.5,99.2,0.0,998.1,244,1.5,107
04/02/2012,06:00,24.4,0.13,-85,3.5,24.3,5,0,0,5,5,5,49.8,99.3,0.0,998.3,246,1.5,92
04/02/2012,07:00,24.7,0.13,-87,68.6,24.4,34,0,0,34,34,34,49.7,98.0,0.0,998.7,246,1.6,77
04/02/2012,08:00,25.4,0.13,-88,29.3,24.6,187,120,65,252,251,324,50.1,95.3,0.0,999.2,245,1.7,62
04/02/2012,09:00,26.0,0.13,-89,0.2,24.7,253,494,334,587,584,791,50.5,92.7,0.0,999.8,245,1.8,48
04/02/2012,10:00,27.1,0.13,-91,19.7,25.3,433,204,163,597,595,651,50.8,89.8,0.0,999.9,242,1.9,33
04/02/2012,11:00,28.8,0.13,-95,26.8,26.3,594,48,46,640,638,643,51.2,86.6,0.0,999.7,239,1.9,18
04/02/2012,12:00,30.4,0.13,-140,33.3,27.3,608,5,5,614,612,614,51.6,83.5,0.0,999.5,236,2.0,5
04/02/2012,13:00,30.6,0.13,98,14.5,27.1,528,231,222,751,749,762,51.9,81.8,0.0,998.9,236,2.0,12
04/02/2012,14:00,29.4,0.13,92,0.0,25.8,354,512,455,810,807,884,52.1,81.1,0.0,997.8,238,2.0,27
04/02/2012,15:00,28.1,0.13,90,0.0,24.4,324,406,302,626,623,763,52.3,80.5,0.0,996.8,241,1.9,42
04/02/2012,16:00,27.2,0.13,88,0.0,23.8,250,269,149,399,396,559,52.5,81.9,0.0,996.5,238,1.7,57
04/02/2012,17:00,26.6,0.13,87,0.2,24.0,137,104,36,173,172,259,52.7,85.4,0.0,997.1,225,1.4,72
04/02/2012,18:00,26.0,0.13,85,2.8,24.1,24,4,1,25,25,27,52.8,89.1,0.0,997.6,207,1.2,87
04/02/2012,19:00,25.5,0.13,84,0.0,24.1,0,0,0,0,0,0,52.8,91.9,0.0,998.3,192,1.2,102
04/02/2012,20:00,25.0,0.13,81,0.0,23.9,0,0,0,0,0,0,52.6,93.7,0.0,999.2,186,1.5,116
04/02/2012,21:00,24.5,0.13,78,0.0,23.7,0,0,0,0,0,0,52.5,95.5,0.0,1000.0,182,1.8,131
04/02/2012,22:00,24.2,0.13,71,0.0,23.6,0,0,0,0,0,0,52.3,96.5,0.0,1000.3,188,1.7,145
04/02/2012,23:00,24.3,0.13,56,37.2,23.7,0,0,0,0,0,0,52.1,96.5,0.0,1000.0,207,1.6,159
04/03/2012,00:00,24.3,0.13,12,62.2,23.7,0,0,0,0,0,0,52.0,96.5,0.0,999.6,228,1.6,167
04/03/2012,01:00,24.4,0.13,-45,70.7,23.8,0,0,0,0,0,0,51.7,96.5,0.0,999.0,241,1.7,163
04/03/2012,02:00,24.6,0.13,-67,60.9,24.0,0,0,0,0,0,0,51.3,96.6,0.0,998.2,249,1.7,150
04/03/2012,03:00,24.8,0.13,-76,50.0,24.2,0,0,0,0,0,0,50.8,96.7,0.0,997.4,256,1.8,136
04/03/2012,04:00,24.8,0.13,-80,51.1,24.3,0,0,0,0,0,0,50.9,96.7,0.0,997.1,259,1.8,122
04/03/2012,05:00,24.8,0.13,-83,35.9,24.2,0,0,0,0,0,0,51.4,96.7,0.0,997.5,259,1.7,107
04/03/2012,06:00,24.8,0.13,-85,41.1,24.2,3,0,0,3,3,3,52.0,96.7,0.0,997.8,259,1.6,92
04/03/2012,07:00,25.1,0.13,-86,48.0,24.2,60,0,0,60,60,60,53.1,94.9,0.0,998.3,254,1.6,77
04/03/2012,08:00,25.8,0.13,-88,41.7,24.3,182,43,23,206,205,233,54.7,91.6,0.0,998.8,245,1.7,62
04/03/2012,09:00,26.5,0.13,-89,6.7,24.4,274,402,281,555,552,709,56.4,88.5,0.0,999.4,238,1.8,47
04/03/2012,10:00,27.6,0.13,-90,0.0,24.8,279,606,510,789,785,908,57.5,85.0,0.0,999.4,233,2.0,32
04/03/2012,11:00,29.1,0.13,-93,0.0,25.6,294,661,629,922,919,962,58.1,81.3,0.0,998.8,230,2.3,18
04/03/2012,12:00,30.6,0.13,-134,8.1,26.3,424,479,476,900,897,904,58.8,77.9,0.0,998.3,228,2.6,5
04/03/2012,13:00,30.3,0.13,96,26.9,26.3,592,79,77,669,667,673,59.3,78.9,0.0,997.6,228,2.8,12
04/03/2012,14:00,28.3,0.13,91,2.9,25.5,297,609,538,836,832,923,59.7,84.5,0.0,997.0,228,3.0,27
04/03/2012,15:00,26.3,0.13,89,17.9,24.7,396,187,142,538,536,600,60.0,90.6,0.0,996.4,228,3.1,42
04/03/2012,16:00,25.2,0.13,88,33.4,24.2,280,33,19,300,299,319,60.2,94.6,0.0,996.4,232,3.0,57
04/03/2012,17:00,24.8,0.13,87,64.7,24.1,68,0,0,68,68,68,60.1,95.9,0.0,996.9,243,2.5,72
04/03/2012,18:00,24.4,0.13,85,63.9,23.9,17,0,0,17,17,17,60.0,97.3,0.0,997.5,256,2.2,87
04/03/2012,19:00,24.2,0.13,83,91.7,23.8,0,0,0,0,0,0,59.8,98.0,0.0,998.1,264,2.1,102
04/03/2012,20:00,24.1,0.13,81,92.9,23.8,0,0,0,0,0,0,59.6,97.8,0.0,998.6,264,2.0,116
04/03/2012,21:00,24.1,0.13,77,92.9,23.7,0,0,0,0,0,0,59.4,97.7,0.0,999.2,264,1.9,131
04/03/2012,22:00,24.0,0.13,71,92.8,23.6,0,0,0,0,0,0,59.7,97.7,0.0,999.6,254,1.7,145
04/03/2012,23:00,23.7,0.13,55,95.6,23.3,0,0,0,0,0,0,60.5,97.9,0.0,999.8,231,1.6,159
04/04/2012,00:00,23.4,0.13,11,98.1,23.1,0,0,0,0,0,0,61.3,98.1,0.0,1000.0,208,1.7,167
04/04/2012,01:00,23.3,0.13,-45,98.2,23.0,0,0,0,0,0,0,61.2,98.4,0.0,999.8,198,1.9,163
04/04/2012,02:00,23.5,0.13,-67,91.9,23.3,0,0,0,0,0,0,60.0,98.7,0.0,999.4,197,2.0,150
04/04/2012,03:00,23.6,0.13,-75,86.9,23.5,0,0,0,0,0,0,58.8,99.0,0.0,998.9,195,2.1,136
04/04/2012,04:00,23.6,0.13,-80,87.5,23.4,0,0,0,0,0,0,57.5,99.1,0.0,998.9,197,1.8,121
04/04/2012,05:00,23.3,0.13,-82,49.5,23.2,0,0,0,0,0,0,56.0,99.0,0.0,999.3,203,1.3,107
04/04/2012,06:00,23.1,0.13,-84,11.0,22.9,4,0,0,4,4,4,54.6,98.8,0.0,999.7,218,0.8,92
04/04/2012,07:00,23.2,0.13,-86,55.3,22.8,47,0,0,47,46,47,53.0,97.6,0.0,1000.0,257,0.5,77
04/04/2012,08:00,23.7,0.13,-87,72.7,22.9,92,0,0,92,91,92,51.4,95.4,0.0,1000.1,313,0.6,62
04/04/2012,09:00,24.2,0.13,-88,72.6,23.0,149,0,0,149,149,149,49.9,93.2,0.0,1000.1,337,0.9,47
04/04/2012,10:00,25.8,0.13,-90,46.1,22.9,367,39,36,404,403,410,49.6,83.6,0.0,999.9,340,1.0,32
04/04/2012,11:00,28.6,0.13,-92,62.2,22.5,315,2,2,317,316,318,50.5,69.2,0.0,999.4,334,0.8,17
04/04/2012,12:00,31.4,0.13,-125,94.0,22.1,54,0,0,54,54,54,51.5,57.6,0.0,998.8,322,0.6,4
04/04/2012,13:00,32.2,0.13,94,95.5,21.8,39,0,0,39,39,39,52.2,54.4,0.0,998.1,292,0.6,12
04/04/2012,14:00,30.8,0.13,90,75.4,21.7,176,8,6,184,183,186,52.7,58.3,0.0,997.3,271,1.0,27
04/04/2012,15:00,29.5,0.13,89,27.7,21.6,401,61,49,449,448,468,53.2,62.5,0.0,996.5,263,1.5,42
04/04/2012,16:00,28.4,0.13,87,24.4,21.7,268,49,22,289,289,326,53.0,67.0,0.0,996.2,257,1.6,57
04/04/2012,17:00,27.7,0.13,86,3.1,22.1,143,94,31,175,173,252,52.2,71.8,0.0,996.6,251,1.5,72
04/04/2012,18:00,26.9,0.13,85,30.1,22.5,22,0,0,22,22,23,51.4,77.0,0.0,997.0,244,1.4,87
04/04/2012,19:00,26.2,0.13,83,56.6,22.7,0,0,0,0,0,0,50.9,81.2,0.0,997.6,235,1.4,102
04/04/2012,20:00,25.6,0.13,80,55.5,22.7,0,0,0,0,0,0,50.6,84.3,0.0,998.4,225,1.5,116
04/04/2012,21:00,25.0,0.13,77,48.3,22.8,0,0,0,0,0,0,50.3,87.5,0.0,999.2,217,1.6,131
04/04/2012,22:00,24.7,0.13,70,54.1,22.8,0,0,0,0,0,0,50.1,89.6,0.0,999.5,218,1.7,145
04/04/2012,23:00,24.6,0.13,54,61.0,22.9,0,0,0,0,0,0,49.9,90.3,0.0,999.4,227,1.9,158
04/05/2012,00:00,24.5,0.13,11,69.2,23.0,0,0,0,0,0,0,49.8,91.0,0.0,999.2,235,2.1,167
04/05/2012,01:00,24.5,0.13,-44,69.7,23.1,0,0,0,0,0,0,49.4,91.8,0.0,998.9,240,2.2,162
04/05/2012,02:00,24.5,0.13,-66,70.0,23.3,0,0,0,0,0,0,48.6,92.8,0.0,998.4,246,2.0,150
04/05/2012,03:00,24.5,0.13,-75,70.4,23.4,0,0,0,0,0,0,47.8,93.7,0.0,997.9,253,1.9,136
04/05/2012,04:00,24.5,0.13,-79,70.4,23.5,0,0,0,0,0,0,46.9,94.3,0.0,997.7,257,1.8,121
04/05/2012,05:00,24.5,0.13,-82,72.4,23.6,0,0,0,0,0,0,45.8,94.5,0.0,997.9,258,1.8,107
04/05/2012,06:00,24.5,0.13,-84,62.7,23.6,3,2,0,4,4,5,44.8,94.6,0.0,998.0,260,1.8,92
04/05/2012,07:00,25.1,0.13,-85,1.0,23.5,88,180,47,135,133,270,44.2,91.0,0.0,998.3,260,1.9,77
04/05/2012,08:00,26.3,0.13,-87,0.0,23.4,172,422,201,373,368,653,44.2,84.0,0.0,998.7,259,2.2,62
04/05/2012,09:00,27.5,0.13,-88,0.0,23.3,228,562,382,611,605,835,44.1,77.7,0.0,999.1,258,2.5,47
04/05/2012,10:00,29.1,0.13,-89,0.8,23.2,277,617,519,796,791,917,44.6,70.3,0.0,999.0,258,2.5,32
04/05/2012,11:00,31.2,0.13,-91,3.6,23.1,346,577,551,897,892,929,45.7,62.5,0.0,998.4,256,2.1,17
04/05/2012,12:00,33.2,0.13,-111,14.9,23.1,516,277,276,791,789,793,46.7,55.6,0.0,997.8,254,1.7,4
04/05/2012,13:00,33.4,0.13,92,18.5,23.1,549,193,187,737,734,746,47.5,55.1,0.0,997.1,243,1.4,12
04/05/2012,14:00,31.8,0.13,89,15.0,23.2,469,241,213,683,680,721,47.9,60.5,0.0,996.4,226,1.5,27
04/05/2012,15:00,30.3,0.13,88,25.5,23.3,442,43,32,474,472,490,48.4,66.5,0.0,995.7,211,1.7,42
04/05/2012,16:00,28.8,0.13,87,9.1,23.5,273,234,129,402,399,545,48.5,73.1,0.0,995.6,205,1.8,57
04/05/2012,17:00,27.5,0.13,86,6.0,23.8,148,120,36,184,182,282,48.3,80.3,0.0,996.1,207,1.8,72
04/05/2012,18:00,26.2,0.13,84,0.0,24.1,25,23,3,29,28,39,48.0,88.3,0.0,996.5,209,1.7,87
04/05/2012,19:00,25.4,0.13,82,0.0,24.1,0,0,0,0,0,0,47.9,92.9,0.0,997.1,212,1.7,102
04/05/2012,20:00,25.1,0.13,80,0.0,24.0,0,0,0,0,0,0,47.7,93.6,0.0,997.9,218,1.6,116
04/05/2012,21:00,24.9,0.13,76,0.0,24.0,0,0,0,0,0,0,47.5,94.4,0.0,998.7,225,1.5,131
04/05/2012,22:00,24.9,0.13,69,0.0,24.0,0,0,0,0,0,0,48.4,94.5,0.0,999.0,232,1.6,145
04/05/2012,23:00,25.1,0.13,53,0.0,24.1,0,0,0,0,0,0,50.1,93.9,0.0,998.9,238,1.8,158
04/06/2012,00:00,25.3,0.13,10,0.0,24.2,0,0,0,0,0,0,51.9,93.4,0.0,998.7,243,2.0,166
04/06/2012,01:00,25.2,0.14,-43,0.0,24.2,0,0,0,0,0,0,53.1,93.9,0.0,998.5,243,2.0,162
04/06/2012,02:00,24.9,0.14,-65,0.0,24.1,0,0,0,0,0,0,53.8,95.6,0.0,998.0,240,1.9,150
04/06/2012,03:00,24.5,0.14,-74,0.0,24.1,0,0,0,0,0,0,54.5,97.3,0.0,997.6,236,1.7,136
04/06/2012,04:00,24.4,0.14,-79,0.1,24.1,0,0,0,0,0,0,54.7,98.2,0.0,997.5,235,1.6,121
04/06/2012,05:00,24.3,0.14,-82,1.9,24.0,0,0,0,0,0,0,54.5,98.3,0.0,997.9,237,1.6,106
04/06/2012,06:00,24.3,0.14,-84,4.0,24.0,7,1,0,7,7,7,54.3,98.3,0.0,998.2,240,1.5,92
04/06/2012,07:00,24.7,0.14,-85,5.4,24.2,101,58,15,117,116,159,53.8,97.1,0.0,998.5,240,1.6,77
04/06/2012,08:00,25.4,0.14,-86,6.9,24.5,225,223,99,323,320,485,52.8,94.8,0.0,998.6,237,1.9,62
04/06/2012,09:00,26.1,0.14,-87,11.6,24.8,338,227,160,499,496,590,51.9,92.6,0.0,998.8,235,2.1,47
04/06/2012,10:00,26.9,0.14,-88,9.5,25.0,433,321,271,704,700,773,51.4,89.3,0.0,998.7,234,2.3,32
04/06/2012,11:00,27.8,0.14,-89,6.9,25.1,447,413,393,840,835,867,51.4,85.1,0.0,998.4,234,2.4,17
04/06/2012,12:00,28.6,0.14,-93,22.1,25.1,607,92,91,699,696,699,51.5,81.2,0.0,998.0,233,2.5,4
04/06/2012,13:00,28.5,0.14,90,18.2,25.1,577,113,109,686,683,692,51.6,81.6,0.0,997.6,231,2.4,13
04/06/2012,14:00,27.5,0.14,89,14.1,25.0,514,130,112,626,624,652,51.9,86.3,0.0,997.0,226,2.2,27
04/06/2012,15:00,26.5,0.14,88,14.1,24.9,433,73,56,489,487,514,52.2,91.3,0.0,996.4,220,2.1,42
04/06/2012,16:00,25.7,0.14,86,29.9,24.8,260,0,0,260,260,261,52.0,94.8,0.0,996.3,217,2.0,57
04/06/2012,17:00,25.1,0.14,85,49.3,24.5,79,0,0,79,79,79,51.3,96.4,0.0,996.9,216,2.0,72
04/06/2012,18:00,24.6,0.14,84,13.9,24.3,15,0,0,15,15,15,50.7,98.1,0.0,997.4,216,2.1,87
04/06/2012,19:00,24.3,0.14,82,0.0,24.1,0,0,0,0,0,0,49.8,99.0,0.0,998.0,217,2.1,102
04/06/2012,20:00,24.1,0.14,79,27.7,24.0,0,0,0,0,0,0,48.7,99.2,0.0,998.7,218,2.1,116
