#TMY hourly data
#Site, Solcast_site_5.615612_6.401852
#Country, Nigeria
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 6.4019
#Longitude, 5.6156
#Altitude, 116
#Time Zone, 0.0
Year,Month,Day,Hour,Minute,Tamb,Albedo,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,GtiFixedTilt,GtiTracking,Pw,SnowDepth,Pressure,WindDir,WindVel,Zenith
Year,Month,Day,Hour,Minute,[deg.C],[(0 - 1)],[degree],[%],[deg.C],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[cm],[mbar],[degree],[m/s],[degree]
2059,2,2,2,0,23.5,0.13,-109,0.0,22.7,0,0,0,0,0,0,3.25,0.0,996.6,228,1.5,140
2059,2,2,3,0,23.2,0.13,-107,0.0,22.8,0,0,0,0,0,0,3.25,0.0,996.6,225,1.2,125
2059,2,2,4,0,23.1,0.13,-106,0.0,22.8,0,0,0,0,0,0,3.23,0.0,996.8,216,0.9,111
2059,2,2,5,0,23.0,0.13,-107,0.0,22.8,0,0,0,0,0,0,3.2,0.0,997.0,199,0.6,97
2059,2,2,6,0,23.6,0.13,-108,14.1,22.8,40,0,0,40,40,40,3.2,0.0,997.4,187,0.5,83
2059,2,2,7,0,24.9,0.13,-111,10.2,22.7,170,43,19,189,191,219,3.23,0.0,998.0,191,0.6,69
2059,2,2,8,0,26.1,0.13,-116,0.4,22.7,283,203,116,399,408,499,3.27,0.0,998.5,194,0.7,55
2059,2,2,9,0,27.8,0.13,-125,3.0,22.3,422,108,81,504,509,529,3.39,0.0,998.4,195,0.8,42
2059,2,2,10,0,30.0,0.13,-141,0.0,21.6,473,189,162,636,646,652,3.59,0.0,997.8,194,0.8,31
2059,2,2,11,0,32.2,0.13,-168,0.0,20.9,501,211,191,694,704,696,3.8,0.0,997.1,193,0.9,25
2059,2,2,12,0,33.4,0.13,158,0.0,20.2,484,231,207,691,703,697,3.93,0.0,996.3,194,1.0,26
2059,2,2,13,0,33.6,0.13,135,0.0,19.7,440,212,175,616,626,644,3.98,0.0,995.4,197,1.2,34
2059,2,2,14,0,33.7,0.13,122,0.0,19.1,364,155,108,473,480,521,4.03,0.0,994.5,199,1.4,46
2059,2,2,15,0,33.1,0.13,115,0.2,19.1,251,69,37,289,292,327,4.1,0.0,994.2,203,1.7,59
2059,2,2,16,0,31.8,0.13,110,1.6,19.6,116,0,0,116,116,117,4.18,0.0,994.6,208,2.2,73
2059,2,2,17,0,30.5,0.13,108,0.6,20.1,18,0,0,18,18,18,4.26,0.0,995.0,211,2.7,87
2059,2,2,18,0,29.3,0.13,106,0.0,20.7,0,0,0,0,0,0,4.3,0.0,995.6,215,3.0,101
2059,2,2,19,0,28.4,0.13,106,0.0,21.4,0,0,0,0,0,0,4.32,0.0,996.5,218,3.0,116
2059,2,2,20,0,27.4,0.13,107,0.0,22.1,0,0,0,0,0,0,4.34,0.0,997.4,222,3.0,130
2059,2,2,21,0,26.8,0.13,111,0.0,22.7,0,0,0,0,0,0,4.33,0.0,997.8,224,2.9,144
2059,2,2,22,0,26.7,0.13,121,0.0,23.2,0,0,0,0,0,0,4.3,0.0,997.7,225,2.6,158
2059,2,2,23,0,26.6,0.13,158,0.0,23.7,0,0,0,0,0,0,4.26,0.0,997.6,227,2.4,168
2059,2,3,0,0,26.2,0.13,-141,0.0,23.7,0,0,0,0,0,0,4.25,0.0,997.5,228,2.1,165
2059,2,3,1,0,25.6,0.13,-116,0.0,23.4,0,0,0,0,0,0,4.25,0.0,997.2,228,1.9,153
2059,2,3,2,0,25.0,0.13,-109,0.0,23.0,0,0,0,0,0,0,4.25,0.0,997.0,228,1.7,140
2059,2,3,3,0,24.6,0.13,-106,0.0,22.9,0,0,0,0,0,0,4.23,0.0,997.1,227,1.6,125
2059,2,3,4,0,24.2,0.13,-106,0.0,23.0,0,0,0,0,0,0,4.2,0.0,997.4,227,1.6,111
2059,2,3,5,0,23.8,0.13,-106,0.0,23.1,0,0,0,0,0,0,4.16,0.0,997.8,226,1.6,97
2059,2,3,6,0,24.5,0.13,-108,2.0,23.1,44,0,0,44,44,44,4.11,0.0,998.1,226,1.4,83
2059,2,3,7,0,26.2,0.13,-111,4.6,23.1,167,37,16,184,186,210,4.04,0.0,998.4,225,1.0,68
2059,2,3,8,0,27.9,0.13,-116,0.0,23.1,281,187,109,391,400,480,3.97,0.0,998.7,225,0.6,55
2059,2,3,9,0,29.8,0.13,-125,0.0,22.5,362,289,216,578,593,649,3.92,0.0,998.5,225,0.3,42
2059,2,3,10,0,32.1,0.13,-140,0.0,21.4,409,353,303,712,730,743,3.87,0.0,997.8,225,0.1,31
2059,2,3,11,0,34.3,0.13,-168,0.0,20.3,435,369,336,772,791,776,3.83,0.0,997.2,45,0.2,24
2059,2,3,12,0,35.5,0.13,158,0.0,19.6,454,314,283,737,754,745,3.83,0.0,996.3,56,0.3,26
2059,2,3,13,0,35.6,0.13,134,0.0,19.1,419,282,234,653,667,690,3.86,0.0,995.4,73,0.3,34
2059,2,3,14,0,35.8,0.13,121,0.0,18.7,351,229,161,511,522,583,3.89,0.0,994.4,86,0.4,46
2059,2,3,15,0,35.1,0.13,114,0.2,18.7,251,131,69,321,327,394,3.92,0.0,994.0,151,0.4,59
2059,2,3,16,0,33.7,0.13,110,6.1,19.1,125,7,2,128,128,133,3.95,0.0,994.3,194,1.1,73
2059,2,3,17,0,32.3,0.13,107,1.2,19.5,20,0,0,20,20,20,3.98,0.0,994.6,203,2.0,87
2059,2,3,18,0,31.0,0.13,106,0.0,20.1,0,0,0,0,0,0,4.01,0.0,995.1,207,2.5,101
2059,2,3,19,0,29.8,0.13,106,0.0,20.8,0,0,0,0,0,0,4.05,0.0,995.9,212,2.6,116
2059,2,3,20,0,28.7,0.13,107,0.0,21.6,0,0,0,0,0,0,4.08,0.0,996.6,216,2.7,130
2059,2,3,21,0,27.8,0.13,110,0.0,22.3,0,0,0,0,0,0,3.98,0.0,996.9,219,2.7,144
2059,2,3,22,0,27.3,0.13,121,0.0,23.1,0,0,0,0,0,0,3.73,0.0,996.8,221,2.4,158
2059,2,3,23,0,26.8,0.13,157,0.0,23.8,0,0,0,0,0,0,3.49,0.0,996.6,224,2.2,168
2059,2,4,0,0,26.2,0.13,-141,0.0,24.0,0,0,0,0,0,0,3.35,0.0,996.4,227,2.1,165
2059,2,4,1,0,25.4,0.13,-116,0.0,23.5,0,0,0,0,0,0,3.32,0.0,996.1,230,2.1,154
2059,2,4,2,0,24.6,0.13,-109,0.0,23.0,0,0,0,0,0,0,3.29,0.0,995.7,233,2.1,140
2059,2,4,3,0,24.0,0.13,-106,0.0,22.8,0,0,0,0,0,0,3.26,0.0,995.8,236,2.0,125
2059,2,4,4,0,23.7,0.13,-106,15.9,22.9,0,0,0,0,0,0,3.24,0.0,996.1,239,1.9,111
2059,2,4,5,0,23.4,0.13,-106,45.6,23.0,0,0,0,0,0,0,3.22,0.0,996.5,243,1.7,97
2059,2,4,6,0,24.1,0.13,-108,13.2,23.1,49,16,3,53,54,61,3.21,0.0,996.9,246,1.6,83
2059,2,4,7,0,25.8,0.13,-111,1.2,23.2,164,150,58,224,231,329,3.21,0.0,997.4,247,1.4,68
2059,2,4,8,0,27.5,0.13,-116,0.6,23.2,266,283,164,431,444,566,3.21,0.0,997.9,249,1.2,55
2059,2,4,9,0,29.5,0.13,-124,0.0,22.9,380,242,180,561,572,622,3.23,0.0,997.8,249,1.1,42
2059,2,4,10,0,31.9,0.13,-140,0.0,22.2,441,282,243,684,699,709,3.26,0.0,997.0,248,1.1,31
2059,2,4,11,0,34.2,0.13,-168,0.0,21.4,460,323,295,756,771,758,3.29,0.0,996.2,246,1.1,24
2059,2,4,12,0,35.5,0.13,158,0.0,20.3,439,356,322,761,779,770,3.34,0.0,995.4,238,1.0,25
2059,2,4,13,0,35.7,0.13,134,0.0,18.9,402,338,280,682,700,726,3.39,0.0,994.4,219,0.9,34
2059,2,4,14,0,36.0,0.13,121,0.0,17.5,337,288,202,540,553,629,3.45,0.0,993.4,197,0.9,46
2059,2,4,15,0,35.3,0.13,114,0.0,17.1,244,197,104,349,357,459,3.52,0.0,993.1,200,1.2,59
2059,2,4,16,0,33.8,0.13,110,0.0,17.6,128,70,24,152,155,202,3.59,0.0,993.5,212,1.9,73
2059,2,4,17,0,32.3,0.13,107,0.0,18.1,23,1,0,23,23,24,3.67,0.0,993.9,218,2.6,87
2059,2,4,18,0,30.9,0.13,106,0.0,19.0,0,0,0,0,0,0,3.69,0.0,994.4,221,3.0,101
2059,2,4,19,0,29.7,0.13,105,0.0,20.1,0,0,0,0,0,0,3.64,0.0,995.1,223,3.1,116
2059,2,4,20,0,28.4,0.13,106,0.0,21.3,0,0,0,0,0,0,3.6,0.0,995.8,225,3.1,130
2059,2,4,21,0,27.7,0.13,110,0.0,22.3,0,0,0,0,0,0,3.52,0.0,996.1,227,3.0,144
2059,2,4,22,0,27.4,0.13,120,0.0,23.1,0,0,0,0,0,0,3.43,0.0,996.0,228,2.7,158
2059,2,4,23,0,27.2,0.13,157,0.0,24.0,0,0,0,0,0,0,3.33,0.0,995.8,230,2.3,168
2059,2,5,0,0,26.7,0.13,-140,0.0,24.2,0,0,0,0,0,0,3.28,0.0,995.7,232,2.1,166
2059,2,5,1,0,25.9,0.13,-115,0.0,23.7,0,0,0,0,0,0,3.29,0.0,995.5,234,2.0,154
2059,2,5,2,0,25.1,0.13,-108,0.0,23.3,0,0,0,0,0,0,3.29,0.0,995.3,237,1.9,140
2059,2,5,3,0,24.5,0.13,-106,0.0,23.1,0,0,0,0,0,0,3.32,0.0,995.5,238,1.8,126
2059,2,5,4,0,24.2,0.13,-105,0.0,23.2,0,0,0,0,0,0,3.36,0.0,996.0,239,1.8,111
2059,2,5,5,0,24.0,0.13,-106,0.0,23.3,0,0,0,0,0,0,3.41,0.0,996.6,239,1.7,97
2059,2,5,6,0,24.5,0.13,-108,23.2,23.2,38,0,0,38,38,38,3.46,0.0,997.1,239,1.7,83
2059,2,5,7,0,25.9,0.13,-111,35.3,23.1,158,0,0,158,158,158,3.52,0.0,997.7,238,1.7,68
2059,2,5,8,0,27.3,0.13,-115,23.5,23.0,306,69,44,351,353,379,3.57,0.0,998.3,237,1.8,55
2059,2,5,9,0,29.3,0.13,-124,16.6,22.8,461,101,72,534,539,565,3.62,0.0,998.2,239,1.8,42
2059,2,5,10,0,31.8,0.13,-140,4.8,22.4,403,389,337,740,759,770,3.66,0.0,997.4,243,1.9,30
2059,2,5,11,0,34.3,0.13,-168,4.3,21.9,427,406,372,799,819,804,3.7,0.0,996.6,248,2.0,24
2059,2,5,12,0,35.3,0.13,158,6.4,21.3,483,292,264,747,761,754,3.76,0.0,995.9,244,2.0,25
2059,2,5,13,0,34.9,0.13,134,8.5,20.5,469,215,179,649,659,676,3.85,0.0,995.2,233,1.9,34
2059,2,5,14,0,34.4,0.13,121,8.3,19.7,394,164,117,512,519,563,3.94,0.0,994.5,222,2.0,45
2059,2,5,15,0,33.6,0.13,114,11.9,19.5,297,25,13,312,312,325,4.0,0.0,994.3,215,2.2,59
2059,2,5,16,0,32.4,0.13,109,0.2,19.9,130,69,23,153,156,204,4.02,0.0,994.6,211,2.6,73
2059,2,5,17,0,31.1,0.13,107,0.0,20.4,23,1,0,23,23,24,4.04,0.0,995.0,209,3.0,87
2059,2,5,18,0,30.0,0.13,105,0.0,20.9,0,0,0,0,0,0,4.03,0.0,995.5,208,3.2,101
2059,2,5,19,0,28.9,0.13,105,0.0,21.5,0,0,0,0,0,0,3.99,0.0,996.3,210,3.0,116
2059,2,5,20,0,27.8,0.13,106,0.0,22.2,0,0,0,0,0,0,3.94,0.0,997.0,212,2.8,130
2059,2,5,21,0,27.2,0.13,109,0.0,22.8,0,0,0,0,0,0,3.9,0.0,997.3,214,2.6,144
2059,2,5,22,0,27.1,0.13,119,0.0,23.5,0,0,0,0,0,0,3.87,0.0,997.0,215,2.3,158
2059,2,5,23,0,26.9,0.13,156,0.0,24.2,0,0,0,0,0,0,3.84,0.0,996.8,218,2.0,168
2059,2,6,0,0,26.6,0.13,-139,0.0,24.4,0,0,0,0,0,0,3.83,0.0,996.5,220,1.8,166
2059,2,6,1,0,25.9,0.13,-115,0.0,24.1,0,0,0,0,0,0,3.84,0.0,996.3,222,1.8,154
2059,2,6,2,0,25.3,0.13,-108,0.0,23.8,0,0,0,0,0,0,3.85,0.0,996.0,224,1.8,140
2059,2,6,3,0,25.0,0.13,-105,0.0,23.6,0,0,0,0,0,0,3.85,0.0,996.0,225,1.9,126
2059,2,6,4,0,24.9,0.13,-105,0.0,23.7,0,0,0,0,0,0,3.84,0.0,996.4,224,2.0,111
2059,2,6,5,0,24.8,0.13,-106,0.0,23.8,0,0,0,0,0,0,3.82,0.0,996.7,223,2.1,97
2059,2,6,6,0,25.4,0.13,-107,9.0,23.7,49,1,0,49,49,49,3.81,0.0,997.2,223,2.2,82
2059,2,6,7,0,26.7,0.13,-110,24.9,23.4,176,0,0,176,176,176,3.81,0.0,997.8,223,2.2,68
2059,2,6,8,0,28.0,0.13,-115,30.5,23.1,314,0,0,314,313,314,3.82,0.0,998.4,223,2.2,55
2059,2,6,9,0,29.7,0.13,-123,20.8,23.0,450,67,54,504,506,515,3.81,0.0,998.3,222,2.2,42
2059,2,6,10,0,31.9,0.13,-139,12.0,22.9,504,195,165,670,679,691,3.8,0.0,997.7,221,2.1,30
2059,2,6,11,0,34.0,0.13,-167,16.9,22.8,583,119,108,692,697,694,3.79,0.0,997.1,220,2.1,23
2059,2,6,12,0,34.9,0.13,157,16.5,22.5,556,157,141,698,705,703,3.82,0.0,996.4,220,2.1,25
2059,2,6,13,0,34.4,0.13,133,11.1,21.8,454,262,216,671,683,707,3.87,0.0,995.4,221,2.3,33
2059,2,6,14,0,34.0,0.13,120,22.9,21.1,416,72,50,466,469,490,3.93,0.0,994.5,223,2.4,45
2059,2,6,15,0,33.1,0.13,113,10.0,21.0,270,179,84,356,363,466,4.0,0.0,994.2,224,2.7,59
2059,2,6,16,0,31.8,0.13,109,0.7,21.4,123,181,58,182,189,309,4.08,0.0,994.6,225,3.0,73
2059,2,6,17,0,30.4,0.13,107,2.9,21.9,25,6,0,25,26,26,4.15,0.0,995.0,225,3.4,87
2059,2,6,18,0,29.4,0.13,105,0.0,22.3,0,0,0,0,0,0,4.2,0.0,995.8,226,3.5,101
2059,2,6,19,0,28.5,0.13,105,0.0,22.7,0,0,0,0,0,0,4.22,0.0,996.8,227,3.3,116
2059,2,6,20,0,27.7,0.13,106,0.0,23.1,0,0,0,0,0,0,4.24,0.0,997.8,227,3.2,130
2059,2,6,21,0,27.3,0.13,109,0.0,23.6,0,0,0,0,0,0,4.23,0.0,998.1,230,3.0,144
2059,2,6,22,0,27.5,0.13,118,0.0,24.1,0,0,0,0,0,0,4.21,0.0,998.0,234,2.7,158
2059,2,6,23,0,27.6,0.13,155,0.0,24.7,0,0,0,0,0,0,4.19,0.0,997.8,240,2.5,169
2059,2,7,0,0,27.4,0.13,-139,0.0,24.8,0,0,0,0,0,0,4.18,0.0,997.4,243,2.5,166
2059,2,7,1,0,26.9,0.13,-114,0.0,24.4,0,0,0,0,0,0,4.19,0.0,996.9,244,2.5,154
2059,2,7,2,0,26.3,0.13,-107,0.0,24.1,0,0,0,0,0,0,4.19,0.0,996.4,244,2.5,140
2059,2,7,3,0,26.0,0.13,-105,0.0,24.0,0,0,0,0,0,0,4.22,0.0,996.3,244,2.7,126
2059,2,7,4,0,26.0,0.13,-105,0.0,24.1,0,0,0,0,0,0,4.27,0.0,996.7,242,3.1,111
2059,2,7,5,0,25.9,0.13,-105,0.0,24.2,0,0,0,0,0,0,4.33,0.0,997.0,241,3.5,97
2059,2,7,6,0,26.4,0.13,-107,3.9,24.2,53,9,1,54,54,59,4.38,0.0,997.5,240,3.6,82
2059,2,7,7,0,27.3,0.13,-110,0.2,23.9,155,216,83,240,248,392,4.43,0.0,998.1,241,3.5,68
2059,2,7,8,0,28.2,0.13,-115,26.9,23.7,279,87,46,325,329,373,4.47,0.0,998.7,242,3.3,55
2059,2,7,9,0,29.5,0.13,-123,3.5,23.6,379,268,197,577,590,649,4.52,0.0,998.6,242,3.1,41
2059,2,7,10,0,31.2,0.13,-139,9.9,23.8,503,171,151,654,662,666,4.57,0.0,998.1,240,2.7,30
2059,2,7,11,0,32.8,0.13,-167,6.0,23.9,503,257,236,739,752,743,4.61,0.0,997.5,237,2.3,23
2059,2,7,12,0,32.8,0.13,157,13.4,23.9,577,103,94,672,676,674,4.66,0.0,996.9,233,2.1,24
2059,2,7,13,0,31.2,0.13,133,14.8,23.7,538,62,52,589,591,599,4.7,0.0,996.2,230,2.1,33
2059,2,7,14,0,29.7,0.13,120,20.2,23.6,409,37,28,437,438,447,4.75,0.0,995.6,227,2.1,45
2059,2,7,15,0,28.6,0.13,113,47.7,23.6,179,0,0,179,179,180,4.75,0.0,995.4,225,2.1,59
2059,2,7,16,0,27.9,0.13,109,28.3,23.7,116,3,1,118,118,121,4.71,0.0,995.8,226,2.1,72
2059,2,7,17,0,27.2,0.13,106,14.1,23.9,17,0,0,17,16,17,4.67,0.0,996.1,227,2.1,87
2059,2,7,18,0,26.6,0.13,105,0.0,24.0,0,0,0,0,0,0,4.59,0.0,996.6,228,2.1,101
2059,2,7,19,0,26.1,0.13,104,0.0,23.9,0,0,0,0,0,0,4.48,0.0,997.3,229,2.3,116
2059,2,7,20,0,25.6,0.13,105,0.0,23.8,0,0,0,0,0,0,4.38,0.0,997.9,229,2.4,130
2059,2,7,21,0,25.4,0.13,108,0.0,23.9,0,0,0,0,0,0,4.33,0.0,998.1,228,2.4,144
2059,2,7,22,0,25.5,0.13,117,0.0,24.1,0,0,0,0,0,0,4.35,0.0,997.9,225,2.2,158
2059,2,7,23,0,25.6,0.13,155,0.0,24.2,0,0,0,0,0,0,4.37,0.0,997.7,222,2.0,169
2059,2,8,0,0,25.5,0.13,-138,0.0,24.2,0,0,0,0,0,0,4.37,0.0,997.3,222,1.9,166
2059,2,8,1,0,25.3,0.13,-113,0.0,24.1,0,0,0,0,0,0,4.35,0.0,996.9,227,1.9,154
2059,2,8,2,0,25.1,0.13,-107,0.0,23.9,0,0,0,0,0,0,4.32,0.0,996.4,231,1.8,140
2059,2,8,3,0,25.0,0.13,-105,0.0,23.9,0,0,0,0,0,0,4.31,0.0,996.4,233,1.9,126
2059,2,8,4,0,25.1,0.13,-104,0.0,23.9,0,0,0,0,0,0,4.32,0.0,996.7,232,1.9,111
2059,2,8,5,0,25.1,0.13,-105,14.6,23.9,0,0,0,0,0,0,4.33,0.0,997.1,231,2.0,97
2059,2,8,6,0,25.6,0.13,-107,11.6,23.8,50,14,2,53,54,59,4.36,0.0,997.6,231,2.2,82
2059,2,8,7,0,26.7,0.13,-110,14.6,23.5,187,2,0,188,188,189,4.41,0.0,998.2,232,2.5,68
2059,2,8,8,0,27.7,0.13,-114,8.5,23.3,304,162,99,404,410,477,4.46,0.0,998.8,233,2.8,54
2059,2,8,9,0,29.3,0.13,-123,18.6,23.4,467,60,43,511,513,531,4.48,0.0,998.8,233,2.9,41
2059,2,8,10,0,31.4,0.13,-138,14.9,23.8,525,146,129,654,661,664,4.47,0.0,998.3,232,2.7,30
2059,2,8,11,0,33.5,0.13,-167,12.0,24.1,533,216,199,732,743,735,4.46,0.0,997.8,231,2.6,23
2059,2,8,12,0,34.1,0.13,157,15.6,23.9,568,134,122,690,696,694,4.47,0.0,997.2,230,2.5,24
2059,2,8,13,0,33.1,0.13,132,19.0,23.0,542,59,51,594,595,600,4.49,0.0,996.5,230,2.7,33
2059,2,8,14,0,32.1,0.13,120,8.5,22.1,379,224,155,534,544,609,4.51,0.0,995.8,231,2.8,45
2059,2,8,15,0,31.1,0.13,113,2.4,21.9,240,270,141,382,394,533,4.51,0.0,995.6,230,2.9,58
2059,2,8,16,0,30.0,0.13,108,2.4,22.3,129,141,49,178,184,283,4.47,0.0,996.0,228,3.0,72
2059,2,8,17,0,28.8,0.13,106,4.3,22.7,26,0,0,26,26,26,4.44,0.0,996.3,226,3.2,87
2059,2,8,18,0,27.9,0.13,104,0.0,23.0,0,0,0,0,0,0,4.39,0.0,996.9,226,3.1,101
2059,2,8,19,0,27.2,0.13,104,0.0,23.2,0,0,0,0,0,0,4.34,0.0,997.7,227,3.0,115
2059,2,8,20,0,26.5,0.13,105,0.0,23.3,0,0,0,0,0,0,4.29,0.0,998.6,228,2.8,130
2059,2,8,21,0,26.4,0.13,108,0.0,23.7,0,0,0,0,0,0,4.27,0.0,998.9,230,2.6,144
2059,2,8,22,0,26.8,0.13,117,0.0,24.3,0,0,0,0,0,0,4.29,0.0,998.9,233,2.5,158
2059,2,8,23,0,27.2,0.13,154,0.0,24.8,0,0,0,0,0,0,4.31,0.0,998.8,237,2.5,169
2059,2,9,0,0,27.1,0.13,-137,0.0,24.8,0,0,0,0,0,0,4.31,0.0,998.5,239,2.5,167
2059,2,9,1,0,26.5,0.13,-113,0.0,24.2,0,0,0,0,0,0,4.31,0.0,997.9,240,2.6,154
2059,2,9,2,0,25.9,0.13,-106,0.0,23.7,0,0,0,0,0,0,4.3,0.0,997.3,241,2.7,140
2059,2,9,3,0,25.5,0.13,-104,0.0,23.4,0,0,0,0,0,0,4.32,0.0,997.1,241,2.7,126
2059,2,9,4,0,25.4,0.13,-104,0.0,23.3,0,0,0,0,0,0,4.34,0.0,997.5,238,2.5,111
2059,2,9,5,0,25.3,0.13,-105,0.0,23.3,0,0,0,0,0,0,4.37,0.0,997.9,236,2.3,97
2059,2,9,6,0,25.7,0.13,-106,0.2,23.2,51,12,2,54,54,60,4.41,0.0,998.3,235,2.4,82
2059,2,9,7,0,26.8,0.13,-109,4.2,23.1,173,90,35,209,213,273,4.48,0.0,998.7,236,2.9,68
2059,2,9,8,0,27.8,0.13,-114,10.7,22.9,327,93,52,379,382,430,4.56,0.0,999.2,237,3.3,54
2059,2,9,9,0,29.0,0.13,-122,1.8,23.1,376,285,214,590,602,663,4.65,0.0,999.1,236,3.4,41
2059,2,9,10,0,30.4,0.13,-138,5.8,23.4,475,246,214,689,700,711,4.76,0.0,998.5,234,3.2,30
2059,2,9,11,0,31.7,0.13,-167,15.0,23.8,531,155,142,674,680,676,4.88,0.0,997.9,231,3.0,23
2059,2,9,12,0,31.5,0.13,157,31.1,24.0,497,33,30,528,528,528,4.96,0.0,997.3,229,2.8,24
2059,2,9,13,0,29.6,0.13,132,60.0,24.0,270,0,0,270,269,270,5.02,0.0,996.7,228,2.6,33
2059,2,9,14,0,27.7,0.13,119,28.4,23.9,377,21,15,392,392,399,5.07,0.0,996.1,226,2.4,45
2059,2,9,15,0,26.5,0.13,112,31.3,23.9,245,0,0,245,244,245,5.11,0.0,996.1,225,2.2,58
2059,2,9,16,0,25.8,0.13,108,34.6,23.9,105,0,0,105,105,105,5.12,0.0,996.8,225,2.2,72
2059,2,9,17,0,25.2,0.13,106,12.4,23.9,19,0,0,19,19,19,5.14,0.0,997.5,225,2.1,87
2059,2,9,18,0,24.8,0.13,104,0.0,23.8,0,0,0,0,0,0,5.12,0.0,998.3,225,2.1,101
2059,2,9,19,0,24.7,0.13,104,0.0,23.7,0,0,0,0,0,0,5.07,0.0,999.0,226,2.1,115
2059,2,9,20,0,24.6,0.13,104,0.0,23.6,0,0,0,0,0,0,5.01,0.0,999.8,227,2.1,130
2059,2,9,21,0,24.8,0.13,107,0.0,23.8,0,0,0,0,0,0,5.03,0.0,999.9,229,2.0,144
2059,2,9,22,0,25.4,0.13,116,27.7,24.2,0,0,0,0,0,0,5.1,0.0,999.4,234,1.9,158
2059,2,9,23,0,25.9,0.13,153,52.0,24.6,0,0,0,0,0,0,5.18,0.0,998.8,240,1.8,169
2059,2,10,0,0,25.9,0.13,-136,52.0,24.7,0,0,0,0,0,0,5.18,0.0,998.2,240,1.7,167
2059,2,10,1,0,25.3,0.13,-112,24.3,24.4,0,0,0,0,0,0,5.1,0.0,997.4,235,1.6,154
2059,2,10,2,0,24.8,0.13,-106,0.9,24.1,0,0,0,0,0,0,5.02,0.0,996.7,229,1.5,140
2059,2,10,3,0,24.4,0.13,-104,5.3,23.9,0,0,0,0,0,0,4.96,0.0,996.4,221,1.5,126
2059,2,10,4,0,24.2,0.13,-104,1.6,23.8,0,0,0,0,0,0,4.92,0.0,996.5,209,1.5,111
2059,2,10,5,0,24.0,0.13,-104,3.3,23.7,0,0,0,0,0,0,4.89,0.0,996.6,197,1.5,97
2059,2,10,6,0,24.4,0.13,-106,50.4,23.6,22,0,0,22,22,22,4.88,0.0,996.9,198,1.6,82
2059,2,10,7,0,25.4,0.13,-109,47.1,23.7,122,0,0,122,122,122,4.91,0.0,997.3,210,1.7,68
2059,2,10,8,0,26.3,0.13,-114,48.2,23.7,238,0,0,238,237,238,4.95,0.0,997.7,219,1.9,54
2059,2,10,9,0,27.8,0.13,-122,22.8,23.8,465,35,27,493,493,501,5.0,0.0,997.6,226,2.0,41
2059,2,10,10,0,29.8,0.13,-137,29.3,23.9,535,8,7,542,541,543,5.06,0.0,997.2,231,1.9,29
2059,2,10,11,0,31.8,0.13,-167,39.5,24.0,427,84,79,506,509,506,5.13,0.0,996.7,237,1.8,22
2059,2,10,12,0,31.8,0.13,156,3.7,24.0,417,410,377,794,812,802,5.18,0.0,996.2,237,1.8,24
2059,2,10,13,0,29.7,0.13,132,52.0,24.0,355,4,4,360,359,360,5.22,0.0,995.7,229,1.7,32
2059,2,10,14,0,27.6,0.13,119,84.3,24.0,100,0,0,100,100,100,5.25,0.0,995.2,222,1.7,45
2059,2,10,15,0,26.2,0.13,112,91.2,24.0,35,0,0,35,35,35,5.27,0.0,995.2,218,1.7,58
2059,2,10,16,0,25.5,0.13,108,89.4,24.0,16,0,0,16,16,16,5.27,0.0,995.8,218,1.7,72
2059,2,10,17,0,24.7,0.13,105,35.9,23.9,8,0,0,8,8,8,5.28,0.0,996.3,219,1.7,87
2059,2,10,18,0,24.3,0.13,104,0.0,23.8,0,0,0,0,0,0,5.22,0.0,996.8,220,1.6,101
2059,2,10,19,0,24.1,0.13,103,0.0,23.7,0,0,0,0,0,0,5.1,0.0,997.3,221,1.5,115
2059,2,10,20,0,23.9,0.13,104,0.0,23.6,0,0,0,0,0,0,4.98,0.0,997.7,224,1.3,130
2059,2,10,21,0,24.2,0.13,106,0.0,23.8,0,0,0,0,0,0,4.92,0.0,997.9,225,1.4,144
2059,2,10,22,0,24.9,0.13,115,0.0,24.4,0,0,0,0,0,0,4.92,0.0,997.7,225,1.6,158
2059,2,10,23,0,25.6,0.13,152,0.0,25.0,0,0,0,0,0,0,4.92,0.0,997.6,225,1.7,170
2059,2,11,0,0,25.8,0.13,-135,0.0,25.1,0,0,0,0,0,0,4.9,0.0,997.2,229,1.8,167
2059,2,11,1,0,25.4,0.13,-111,0.0,24.6,0,0,0,0,0,0,4.85,0.0,996.7,236,1.7,154
2059,2,11,2,0,25.0,0.13,-105,0.0,24.2,0,0,0,0,0,0,4.81,0.0,996.2,245,1.6,140
2059,2,11,3,0,24.8,0.13,-103,0.0,24.0,0,0,0,0,0,0,4.77,0.0,996.2,250,1.6,126
2059,2,11,4,0,24.8,0.13,-103,0.0,23.9,0,0,0,0,0,0,4.75,0.0,996.6,251,1.6,111
2059,2,11,5,0,24.8,0.13,-104,0.0,23.9,0,0,0,0,0,0,4.73,0.0,997.1,253,1.6,97
2059,2,11,6,0,25.1,0.13,-106,1.9,23.8,54,40,7,61,63,77,4.71,0.0,997.5,253,1.8,82
2059,2,11,7,0,25.8,0.13,-109,15.0,23.7,179,103,40,219,223,289,4.7,0.0,998.0,253,2.1,68
